Data;ID sklepu;Miasto;Kategoria;SKU;Czas trwania (h);Szac. utrata sprzedaży (PLN);Powód
2025-05-30;PLN-110;Opole;Sucha żywność / kasze;Jajka L 10szt;1.95;24;Niedoszacowana prognoza popytu
2025-05-30;PLN-030;Kraków;Mięso i wędliny;Kefir 400g;4.55;428;Błąd kierownika sklepu
2025-05-30;PLN-077;Łódź;Lody i desery;Kurczak filet 1kg;3.38;385;Burst popytowy (event/pogoda)
2025-05-30;PLN-084;Gdańsk;Mięso i wędliny;Banany 1kg;6.89;237;Błąd kierownika sklepu
2025-05-30;PLN-013;Warszawa;Ryby i mrożonki;Truskawki 500g;5.460000000000001;187;Awaria dostawcy
2025-05-30;PLN-056;Poznań;Chemia i higiena;Bagietka;9.23;252;Niedoszacowana prognoza popytu
2025-05-30;PLN-029;Kraków;Mięso i wędliny;Polędwica wołowa;0.39;30;Brak na centralnym magazynie
2025-05-30;PLN-136;Jelenia Góra;Nabiał i jaja;Masło 200g;3.25;36;Burst popytowy (event/pogoda)
2025-05-30;PLN-023;Warszawa;Warzywa i owoce;Wieprzowina karkówka 1kg;0.9099999999999999;88;Awaria dostawcy
2025-05-30;PLN-069;Poznań;Piwo i alkohol;Banany 1kg;0.39;12;Opóźniona dostawa
2025-05-30;PLN-021;Warszawa;Słodycze i przekąski;Pomidory 1kg;3.12;189;Opóźniona dostawa
2025-05-30;PLN-134;Wałbrzych;Mięso i wędliny;Wieprzowina karkówka 1kg;2.47;25;Burst popytowy (event/pogoda)
2025-05-31;PLN-016;Warszawa;Dziecko;Mleko UHT 3.2% 1L;1.04;26;Niedoszacowana prognoza popytu
2025-05-31;PLN-048;Wrocław;Piwo i alkohol;Pieczywo razowe 400g;0.65;48;Błąd kierownika sklepu
2025-05-31;PLN-127;Tarnów;Mięso i wędliny;Łosoś świeży 200g;7.15;26;Błąd kierownika sklepu
2025-05-31;PLN-045;Wrocław;Dziecko;Kurczak filet 1kg;14.82;324;Awaria dostawcy
2025-05-31;PLN-074;Łódź;Warzywa i owoce;Łosoś świeży 200g;2.21;40;Awaria dostawcy
2025-05-31;PLN-076;Łódź;Chemia i higiena;Jabłka 1kg;9.23;313;Opóźniona dostawa
2025-05-31;PLN-013;Warszawa;Nabiał i jaja;Łosoś świeży 200g;2.34;141;Burst popytowy (event/pogoda)
2025-06-02;PLN-018;Warszawa;Warzywa i owoce;Jabłka 1kg;4.0;288;Niedoszacowana prognoza popytu
2025-06-02;PLN-100;Katowice;Mrożonki;Pomidory 1kg;11.8;439;Niedoszacowana prognoza popytu
2025-06-02;PLN-100;Katowice;Chemia i higiena;Sok pomarańcz. 1L;8.8;69;Błąd kierownika sklepu
2025-06-02;PLN-036;Kraków;Karma i akcesoria zwierzęce;Pieczywo razowe 400g;3.1;30;Niedoszacowana prognoza popytu
2025-06-02;PLN-051;Wrocław;Lody i desery;Polędwica wołowa;0.3;12;Niedoszacowana prognoza popytu
2025-06-02;PLN-138;Radom;Słodycze i przekąski;Banany 1kg;0.3;3;Awaria dostawcy
2025-06-02;PLN-038;Kraków;Chemia i higiena;Twaróg 250g;2.5;200;Niedoszacowana prognoza popytu
2025-06-02;PLN-133;Legnica;Warzywa i owoce;Wieprzowina karkówka 1kg;3.3;99;Burst popytowy (event/pogoda)
2025-06-02;PLN-055;Poznań;Chemia i higiena;Polędwica wołowa;7.8;344;Niedoszacowana prognoza popytu
2025-06-03;PLN-031;Kraków;Warzywa i owoce;Truskawki 500g;2.0;170;Niedoszacowana prognoza popytu
2025-06-03;PLN-046;Wrocław;Pieczywo;Masło 200g;3.6;162;Burst popytowy (event/pogoda)
2025-06-03;PLN-061;Poznań;Sucha żywność / kasze;Masło 200g;10.6;14;Brak na centralnym magazynie
2025-06-03;PLN-126;Tarnów;Piwo i alkohol;Pieczywo razowe 400g;2.8;97;Opóźniona dostawa
2025-06-03;PLN-136;Jelenia Góra;Pieczywo;Łosoś świeży 200g;3.5;19;Niedoszacowana prognoza popytu
2025-06-03;PLN-003;Warszawa;Piwo i alkohol;Pomidory 1kg;8.5;63;Burst popytowy (event/pogoda)
2025-06-04;PLN-111;Kalisz;Sucha żywność / kasze;Wieprzowina karkówka 1kg;7.0;75;Brak na centralnym magazynie
2025-06-04;PLN-049;Wrocław;Non-food / dom;Kefir 400g;6.8;45;Niedoszacowana prognoza popytu
2025-06-04;PLN-075;Łódź;Sucha żywność / kasze;Truskawki 500g;0.8;2;Niedoszacowana prognoza popytu
2025-06-04;PLN-003;Warszawa;Napoje bezalkoholowe;Truskawki 500g;1.7;12;Niedoszacowana prognoza popytu
2025-06-05;PLN-080;Łódź;Lody i desery;Łosoś świeży 200g;3.7;57;Opóźniona dostawa
2025-06-05;PLN-061;Poznań;Piwo i alkohol;Łosoś świeży 200g;3.6;65;Opóźniona dostawa
2025-06-05;PLN-116;Płock;Napoje bezalkoholowe;Bagietka;1.0;68;Opóźniona dostawa
2025-06-05;PLN-041;Wrocław;Dziecko;Sok pomarańcz. 1L;1.6;78;Opóźniona dostawa
2025-06-06;PLN-002;Warszawa;Napoje bezalkoholowe;Kefir 400g;7.41;74;Opóźniona dostawa
2025-06-06;PLN-080;Łódź;Mięso i wędliny;Kefir 400g;8.32;1138;Niedoszacowana prognoza popytu
2025-06-06;PLN-095;Bydgoszcz;Chemia i higiena;Wieprzowina karkówka 1kg;2.34;172;Niedoszacowana prognoza popytu
2025-06-07;PLN-128;Nowy Sącz;Nabiał i jaja;Polędwica wołowa;4.680000000000001;424;Opóźniona dostawa
2025-06-07;PLN-007;Warszawa;Ryby i mrożonki;Banany 1kg;0.65;1;Niedoszacowana prognoza popytu
2025-06-07;PLN-094;Bydgoszcz;Non-food / dom;Sok pomarańcz. 1L;9.620000000000001;555;Awaria dostawcy
2025-06-07;PLN-023;Warszawa;Pieczywo;Kefir 400g;5.07;336;Niedoszacowana prognoza popytu
2025-06-07;PLN-134;Wałbrzych;Non-food / dom;Łosoś świeży 200g;10.92;404;Niedoszacowana prognoza popytu
2025-06-07;PLN-065;Poznań;Mięso i wędliny;Bagietka;1.17;1;Burst popytowy (event/pogoda)
2025-06-07;PLN-095;Bydgoszcz;Warzywa i owoce;Mleko UHT 3.2% 1L;4.42;88;Niedoszacowana prognoza popytu
2025-06-07;PLN-047;Wrocław;Karma i akcesoria zwierzęce;Jabłka 1kg;8.84;69;Opóźniona dostawa
2025-06-09;PLN-131;Legnica;Napoje bezalkoholowe;Kurczak filet 1kg;1.5;29;Opóźniona dostawa
2025-06-09;PLN-032;Kraków;Karma i akcesoria zwierzęce;Wieprzowina karkówka 1kg;10.3;370;Burst popytowy (event/pogoda)
2025-06-09;PLN-026;Kraków;Warzywa i owoce;Wieprzowina karkówka 1kg;4.5;374;Burst popytowy (event/pogoda)
2025-06-09;PLN-058;Poznań;Nabiał i jaja;Sok pomarańcz. 1L;1.1;4;Awaria dostawcy
2025-06-09;PLN-065;Poznań;Warzywa i owoce;Twaróg 250g;4.2;162;Niedoszacowana prognoza popytu
2025-06-09;PLN-048;Wrocław;Warzywa i owoce;Mleko UHT 3.2% 1L;4.1;279;Niedoszacowana prognoza popytu
2025-06-10;PLN-111;Kalisz;Non-food / dom;Jabłka 1kg;0.3;8;Niedoszacowana prognoza popytu
2025-06-10;PLN-096;Bydgoszcz;Słodycze i przekąski;Mleko UHT 3.2% 1L;3.1;239;Niedoszacowana prognoza popytu
2025-06-10;PLN-059;Poznań;Non-food / dom;Polędwica wołowa;2.3;267;Błąd kierownika sklepu
2025-06-10;PLN-068;Poznań;Mrożonki;Łosoś świeży 200g;2.1;43;Niedoszacowana prognoza popytu
2025-06-11;PLN-043;Wrocław;Piwo i alkohol;Twaróg 250g;1.5;161;Awaria dostawcy
2025-06-11;PLN-058;Poznań;Warzywa i owoce;Sok pomarańcz. 1L;2.5;282;Niedoszacowana prognoza popytu
2025-06-11;PLN-033;Kraków;Napoje bezalkoholowe;Truskawki 500g;2.8;69;Niedoszacowana prognoza popytu
2025-06-11;PLN-034;Kraków;Mięso i wędliny;Twaróg 250g;0.3;6;Niedoszacowana prognoza popytu
2025-06-11;PLN-077;Łódź;Mięso i wędliny;Kefir 400g;0.8;29;Burst popytowy (event/pogoda)
2025-06-11;PLN-021;Warszawa;Sucha żywność / kasze;Sok pomarańcz. 1L;2.2;71;Niedoszacowana prognoza popytu
2025-06-12;PLN-129;Nowy Sącz;Mięso i wędliny;Kurczak filet 1kg;11.7;536;Niedoszacowana prognoza popytu
2025-06-12;PLN-004;Warszawa;Sucha żywność / kasze;Pomidory 1kg;6.6;141;Burst popytowy (event/pogoda)
2025-06-12;PLN-004;Warszawa;Warzywa i owoce;Masło 200g;2.2;58;Niedoszacowana prognoza popytu
2025-06-12;PLN-076;Łódź;Piwo i alkohol;Kurczak filet 1kg;4.9;106;Niedoszacowana prognoza popytu
2025-06-13;PLN-133;Legnica;Ryby i mrożonki;Mleko UHT 3.2% 1L;0.39;25;Błąd kierownika sklepu
2025-06-13;PLN-100;Katowice;Lody i desery;Banany 1kg;2.21;70;Opóźniona dostawa
2025-06-13;PLN-054;Wrocław;Słodycze i przekąski;Pieczywo razowe 400g;17.68;423;Burst popytowy (event/pogoda)
2025-06-13;PLN-084;Gdańsk;Nabiał i jaja;Jabłka 1kg;10.01;550;Niedoszacowana prognoza popytu
2025-06-14;PLN-107;Częstochowa;Napoje bezalkoholowe;Mleko UHT 3.2% 1L;1.56;30;Błąd kierownika sklepu
2025-06-14;PLN-095;Bydgoszcz;Lody i desery;Banany 1kg;0.52;9;Niedoszacowana prognoza popytu
2025-06-14;PLN-106;Częstochowa;Dziecko;Kefir 400g;4.16;168;Opóźniona dostawa
2025-06-14;PLN-101;Katowice;Mrożonki;Twaróg 250g;10.01;473;Brak na centralnym magazynie
2025-06-14;PLN-077;Łódź;Pieczywo;Pomidory 1kg;2.73;33;Niedoszacowana prognoza popytu
2025-06-14;PLN-062;Poznań;Mrożonki;Mleko UHT 3.2% 1L;1.56;28;Niedoszacowana prognoza popytu
2025-06-14;PLN-047;Wrocław;Nabiał i jaja;Mleko UHT 3.2% 1L;3.9;106;Niedoszacowana prognoza popytu
2025-06-16;PLN-122;Leszno;Piwo i alkohol;Masło 200g;6.6;641;Brak na centralnym magazynie
2025-06-16;PLN-055;Poznań;Słodycze i przekąski;Banany 1kg;11.3;165;Niedoszacowana prognoza popytu
2025-06-16;PLN-075;Łódź;Mięso i wędliny;Mleko UHT 3.2% 1L;0.4;2;Niedoszacowana prognoza popytu
2025-06-16;PLN-020;Warszawa;Chemia i higiena;Banany 1kg;0.7;77;Błąd kierownika sklepu
2025-06-17;PLN-110;Opole;Ryby i mrożonki;Pomidory 1kg;0.3;29;Niedoszacowana prognoza popytu
2025-06-17;PLN-085;Gdańsk;Napoje bezalkoholowe;Jajka L 10szt;2.8;158;Opóźniona dostawa
2025-06-17;PLN-105;Toruń;Sucha żywność / kasze;Pieczywo razowe 400g;3.3;53;Burst popytowy (event/pogoda)
2025-06-17;PLN-074;Łódź;Słodycze i przekąski;Twaróg 250g;2.0;16;Brak na centralnym magazynie
2025-06-17;PLN-073;Łódź;Non-food / dom;Sok pomarańcz. 1L;0.3;1;Opóźniona dostawa
2025-06-17;PLN-088;Gdańsk;Mrożonki;Banany 1kg;2.5;169;Awaria dostawcy
2025-06-17;PLN-057;Poznań;Napoje bezalkoholowe;Bagietka;2.5;26;Awaria dostawcy
2025-06-18;PLN-015;Warszawa;Słodycze i przekąski;Bagietka;0.6;99;Niedoszacowana prognoza popytu
2025-06-18;PLN-099;Szczecin;Karma i akcesoria zwierzęce;Twaróg 250g;1.7;22;Burst popytowy (event/pogoda)
2025-06-18;PLN-062;Poznań;Mięso i wędliny;Pomidory 1kg;2.9;40;Burst popytowy (event/pogoda)
2025-06-18;PLN-065;Poznań;Mięso i wędliny;Kefir 400g;2.2;61;Opóźniona dostawa
2025-06-18;PLN-045;Wrocław;Warzywa i owoce;Sok pomarańcz. 1L;5.6;664;Opóźniona dostawa
2025-06-18;PLN-012;Warszawa;Napoje bezalkoholowe;Twaróg 250g;7.2;63;Burst popytowy (event/pogoda)
2025-06-18;PLN-127;Tarnów;Nabiał i jaja;Pieczywo razowe 400g;3.0;239;Opóźniona dostawa
2025-06-19;PLN-077;Łódź;Chemia i higiena;Pomidory 1kg;0.8;20;Opóźniona dostawa
2025-06-19;PLN-044;Wrocław;Piwo i alkohol;Pieczywo razowe 400g;1.3;19;Burst popytowy (event/pogoda)
2025-06-19;PLN-073;Łódź;Mięso i wędliny;Truskawki 500g;8.6;826;Opóźniona dostawa
2025-06-20;PLN-037;Kraków;Ryby i mrożonki;Łosoś świeży 200g;3.77;17;Awaria dostawcy
2025-06-20;PLN-055;Poznań;Sucha żywność / kasze;Jabłka 1kg;6.24;82;Opóźniona dostawa
2025-06-20;PLN-043;Wrocław;Warzywa i owoce;Twaróg 250g;5.850000000000001;92;Niedoszacowana prognoza popytu
2025-06-20;PLN-010;Warszawa;Piwo i alkohol;Bagietka;4.81;35;Niedoszacowana prognoza popytu
2025-06-21;PLN-084;Gdańsk;Warzywa i owoce;Polędwica wołowa;5.460000000000001;229;Burst popytowy (event/pogoda)
2025-06-21;PLN-106;Częstochowa;Piwo i alkohol;Pomidory 1kg;0.52;9;Niedoszacowana prognoza popytu
2025-06-21;PLN-095;Bydgoszcz;Mięso i wędliny;Truskawki 500g;6.5;609;Niedoszacowana prognoza popytu
2025-06-21;PLN-009;Warszawa;Mięso i wędliny;Jajka L 10szt;8.71;183;Błąd kierownika sklepu
2025-06-21;PLN-074;Łódź;Nabiał i jaja;Polędwica wołowa;4.42;8;Opóźniona dostawa
2025-06-23;PLN-029;Kraków;Piwo i alkohol;Masło 200g;4.6;622;Brak na centralnym magazynie
2025-06-23;PLN-069;Poznań;Mrożonki;Masło 200g;2.1;79;Opóźniona dostawa
2025-06-23;PLN-088;Gdańsk;Sucha żywność / kasze;Banany 1kg;0.7;5;Niedoszacowana prognoza popytu
2025-06-23;PLN-121;Konin;Piwo i alkohol;Bagietka;2.5;364;Opóźniona dostawa
2025-06-24;PLN-128;Nowy Sącz;Sucha żywność / kasze;Banany 1kg;3.5;734;Niedoszacowana prognoza popytu
2025-06-24;PLN-120;Konin;Mrożonki;Pieczywo razowe 400g;9.9;461;Błąd kierownika sklepu
2025-06-24;PLN-125;Tarnów;Ryby i mrożonki;Mleko UHT 3.2% 1L;3.3;3;Opóźniona dostawa
2025-06-24;PLN-002;Warszawa;Mięso i wędliny;Sok pomarańcz. 1L;2.8;268;Opóźniona dostawa
2025-06-24;PLN-036;Kraków;Pieczywo;Polędwica wołowa;0.7;2;Niedoszacowana prognoza popytu
2025-06-24;PLN-005;Warszawa;Słodycze i przekąski;Jajka L 10szt;2.6;8;Brak na centralnym magazynie
2025-06-24;PLN-079;Łódź;Chemia i higiena;Mleko UHT 3.2% 1L;2.9;320;Niedoszacowana prognoza popytu
2025-06-24;PLN-099;Szczecin;Ryby i mrożonki;Bagietka;0.9;30;Brak na centralnym magazynie
2025-06-24;PLN-065;Poznań;Sucha żywność / kasze;Truskawki 500g;1.5;6;Burst popytowy (event/pogoda)
2025-06-25;PLN-076;Łódź;Mięso i wędliny;Bagietka;1.5;258;Burst popytowy (event/pogoda)
2025-06-25;PLN-041;Wrocław;Nabiał i jaja;Bagietka;3.1;118;Opóźniona dostawa
2025-06-25;PLN-133;Legnica;Mrożonki;Sok pomarańcz. 1L;6.4;31;Niedoszacowana prognoza popytu
2025-06-25;PLN-059;Poznań;Dziecko;Mleko UHT 3.2% 1L;2.9;131;Opóźniona dostawa
2025-06-25;PLN-017;Warszawa;Pieczywo;Banany 1kg;7.2;264;Niedoszacowana prognoza popytu
2025-06-25;PLN-086;Gdańsk;Warzywa i owoce;Kefir 400g;5.6;117;Niedoszacowana prognoza popytu
2025-06-25;PLN-129;Nowy Sącz;Mięso i wędliny;Pomidory 1kg;2.0;59;Opóźniona dostawa
2025-06-25;PLN-032;Kraków;Piwo i alkohol;Kurczak filet 1kg;0.6;82;Błąd kierownika sklepu
2025-06-25;PLN-002;Warszawa;Słodycze i przekąski;Twaróg 250g;0.3;5;Niedoszacowana prognoza popytu
2025-06-25;PLN-137;Jelenia Góra;Chemia i higiena;Wieprzowina karkówka 1kg;0.8;49;Opóźniona dostawa
2025-06-26;PLN-011;Warszawa;Mięso i wędliny;Twaróg 250g;1.7;83;Burst popytowy (event/pogoda)
2025-06-26;PLN-061;Poznań;Warzywa i owoce;Jajka L 10szt;6.9;109;Brak na centralnym magazynie
2025-06-26;PLN-080;Łódź;Warzywa i owoce;Polędwica wołowa;0.3;5;Niedoszacowana prognoza popytu
2025-06-26;PLN-033;Kraków;Nabiał i jaja;Bagietka;0.3;70;Burst popytowy (event/pogoda)
2025-06-26;PLN-105;Toruń;Nabiał i jaja;Kefir 400g;0.5;16;Opóźniona dostawa
2025-06-26;PLN-140;Radom;Non-food / dom;Masło 200g;1.9;54;Niedoszacowana prognoza popytu
2025-06-26;PLN-080;Łódź;Warzywa i owoce;Wieprzowina karkówka 1kg;1.3;27;Brak na centralnym magazynie
2025-06-26;PLN-095;Bydgoszcz;Słodycze i przekąski;Truskawki 500g;3.8;262;Niedoszacowana prognoza popytu
2025-06-26;PLN-037;Kraków;Napoje bezalkoholowe;Masło 200g;3.7;458;Opóźniona dostawa
2025-06-27;PLN-117;Płock;Chemia i higiena;Masło 200g;1.95;159;Burst popytowy (event/pogoda)
2025-06-27;PLN-041;Wrocław;Mrożonki;Jajka L 10szt;10.14;112;Brak na centralnym magazynie
2025-06-27;PLN-009;Warszawa;Dziecko;Masło 200g;0.78;100;Opóźniona dostawa
2025-06-28;PLN-017;Warszawa;Dziecko;Polędwica wołowa;1.82;222;Niedoszacowana prognoza popytu
2025-06-28;PLN-016;Warszawa;Warzywa i owoce;Jajka L 10szt;4.29;12;Awaria dostawcy
2025-06-28;PLN-071;Poznań;Warzywa i owoce;Mleko UHT 3.2% 1L;3.77;24;Niedoszacowana prognoza popytu
2025-06-28;PLN-064;Poznań;Dziecko;Mleko UHT 3.2% 1L;1.82;11;Opóźniona dostawa
2025-06-28;PLN-028;Kraków;Chemia i higiena;Mleko UHT 3.2% 1L;13.26;361;Burst popytowy (event/pogoda)
2025-06-29;PLN-124;Leszno;Non-food / dom;Pomidory 1kg;0.4;26;Opóźniona dostawa
2025-06-29;PLN-129;Nowy Sącz;Sucha żywność / kasze;Kurczak filet 1kg;1.3;10;Brak na centralnym magazynie
2025-06-29;PLN-057;Poznań;Chemia i higiena;Wieprzowina karkówka 1kg;0.7;28;Opóźniona dostawa
2025-06-29;PLN-117;Płock;Chemia i higiena;Masło 200g;0.6;58;Opóźniona dostawa
2025-06-29;PLN-008;Warszawa;Słodycze i przekąski;Pieczywo razowe 400g;4.4;86;Niedoszacowana prognoza popytu
2025-06-29;PLN-067;Poznań;Napoje bezalkoholowe;Kurczak filet 1kg;7.3;77;Opóźniona dostawa
2025-06-30;PLN-077;Łódź;Napoje bezalkoholowe;Bagietka;1.9;61;Burst popytowy (event/pogoda)
2025-06-30;PLN-090;Lublin;Sucha żywność / kasze;Bagietka;5.3;292;Burst popytowy (event/pogoda)
2025-06-30;PLN-099;Szczecin;Słodycze i przekąski;Kurczak filet 1kg;0.5;1;Niedoszacowana prognoza popytu
2025-06-30;PLN-100;Katowice;Nabiał i jaja;Truskawki 500g;1.1;44;Opóźniona dostawa
2025-06-30;PLN-055;Poznań;Mięso i wędliny;Banany 1kg;0.6;49;Niedoszacowana prognoza popytu
2025-06-30;PLN-032;Kraków;Napoje bezalkoholowe;Pomidory 1kg;10.5;139;Brak na centralnym magazynie
2025-06-30;PLN-020;Warszawa;Piwo i alkohol;Kefir 400g;6.1;67;Opóźniona dostawa
2025-06-30;PLN-135;Wałbrzych;Non-food / dom;Sok pomarańcz. 1L;4.5;37;Błąd kierownika sklepu
2025-07-01;PLN-086;Gdańsk;Nabiał i jaja;Pieczywo razowe 400g;2.1;47;Burst popytowy (event/pogoda)
2025-07-01;PLN-121;Konin;Chemia i higiena;Twaróg 250g;0.6;24;Opóźniona dostawa
2025-07-01;PLN-134;Wałbrzych;Słodycze i przekąski;Jajka L 10szt;1.3;52;Opóźniona dostawa
2025-07-01;PLN-093;Lublin;Ryby i mrożonki;Banany 1kg;14.5;554;Niedoszacowana prognoza popytu
2025-07-01;PLN-013;Warszawa;Mrożonki;Łosoś świeży 200g;6.2;27;Awaria dostawcy
2025-07-01;PLN-089;Gdańsk;Napoje bezalkoholowe;Jajka L 10szt;0.5;1;Niedoszacowana prognoza popytu
2025-07-01;PLN-036;Kraków;Nabiał i jaja;Bagietka;3.7;12;Burst popytowy (event/pogoda)
2025-07-01;PLN-022;Warszawa;Napoje bezalkoholowe;Masło 200g;0.7;50;Niedoszacowana prognoza popytu
2025-07-01;PLN-091;Lublin;Warzywa i owoce;Pomidory 1kg;1.9;13;Awaria dostawcy
2025-07-01;PLN-053;Wrocław;Chemia i higiena;Łosoś świeży 200g;8.2;109;Niedoszacowana prognoza popytu
2025-07-02;PLN-102;Katowice;Napoje bezalkoholowe;Mleko UHT 3.2% 1L;10.9;420;Błąd kierownika sklepu
2025-07-02;PLN-109;Opole;Nabiał i jaja;Jajka L 10szt;4.0;4;Niedoszacowana prognoza popytu
2025-07-02;PLN-138;Radom;Nabiał i jaja;Masło 200g;3.7;201;Opóźniona dostawa
2025-07-02;PLN-016;Warszawa;Mrożonki;Kefir 400g;3.1;549;Niedoszacowana prognoza popytu
2025-07-02;PLN-049;Wrocław;Ryby i mrożonki;Łosoś świeży 200g;0.3;18;Niedoszacowana prognoza popytu
2025-07-02;PLN-036;Kraków;Napoje bezalkoholowe;Bagietka;0.3;8;Niedoszacowana prognoza popytu
2025-07-02;PLN-062;Poznań;Non-food / dom;Jabłka 1kg;0.3;12;Opóźniona dostawa
2025-07-02;PLN-011;Warszawa;Nabiał i jaja;Banany 1kg;1.7;52;Burst popytowy (event/pogoda)
2025-07-02;PLN-068;Poznań;Napoje bezalkoholowe;Pomidory 1kg;10.8;107;Opóźniona dostawa
2025-07-02;PLN-054;Wrocław;Non-food / dom;Kurczak filet 1kg;8.8;277;Niedoszacowana prognoza popytu
2025-07-03;PLN-018;Warszawa;Słodycze i przekąski;Jajka L 10szt;5.9;285;Opóźniona dostawa
2025-07-04;PLN-057;Poznań;Słodycze i przekąski;Twaróg 250g;1.04;7;Opóźniona dostawa
2025-07-04;PLN-017;Warszawa;Warzywa i owoce;Pieczywo razowe 400g;4.680000000000001;195;Błąd kierownika sklepu
2025-07-04;PLN-074;Łódź;Nabiał i jaja;Kefir 400g;8.450000000000001;1390;Brak na centralnym magazynie
2025-07-04;PLN-090;Lublin;Napoje bezalkoholowe;Bagietka;7.41;242;Opóźniona dostawa
2025-07-04;PLN-059;Poznań;Słodycze i przekąski;Mleko UHT 3.2% 1L;8.450000000000001;384;Burst popytowy (event/pogoda)
2025-07-05;PLN-020;Warszawa;Mrożonki;Łosoś świeży 200g;1.04;4;Błąd kierownika sklepu
2025-07-05;PLN-116;Płock;Sucha żywność / kasze;Kurczak filet 1kg;0.39;10;Burst popytowy (event/pogoda)
2025-07-05;PLN-135;Wałbrzych;Nabiał i jaja;Sok pomarańcz. 1L;8.97;111;Brak na centralnym magazynie
2025-07-05;PLN-090;Lublin;Nabiał i jaja;Twaróg 250g;11.57;16;Brak na centralnym magazynie
2025-07-05;PLN-011;Warszawa;Nabiał i jaja;Mleko UHT 3.2% 1L;1.43;30;Opóźniona dostawa
2025-07-07;PLN-009;Warszawa;Dziecko;Kurczak filet 1kg;1.2;20;Awaria dostawcy
2025-07-07;PLN-082;Łódź;Sucha żywność / kasze;Wieprzowina karkówka 1kg;5.6;20;Burst popytowy (event/pogoda)
2025-07-07;PLN-119;Gniezno;Mięso i wędliny;Jabłka 1kg;4.9;5;Błąd kierownika sklepu
2025-07-07;PLN-129;Nowy Sącz;Mięso i wędliny;Pomidory 1kg;3.0;142;Opóźniona dostawa
2025-07-07;PLN-028;Kraków;Słodycze i przekąski;Truskawki 500g;1.8;226;Brak na centralnym magazynie
2025-07-07;PLN-113;Kalisz;Non-food / dom;Mleko UHT 3.2% 1L;2.8;48;Niedoszacowana prognoza popytu
2025-07-07;PLN-126;Tarnów;Chemia i higiena;Jabłka 1kg;2.5;113;Opóźniona dostawa
2025-07-07;PLN-124;Leszno;Napoje bezalkoholowe;Twaróg 250g;6.1;533;Niedoszacowana prognoza popytu
2025-07-07;PLN-089;Gdańsk;Sucha żywność / kasze;Jabłka 1kg;1.3;21;Błąd kierownika sklepu
2025-07-08;PLN-043;Wrocław;Non-food / dom;Wieprzowina karkówka 1kg;5.1;27;Niedoszacowana prognoza popytu
2025-07-08;PLN-123;Leszno;Chemia i higiena;Wieprzowina karkówka 1kg;2.4;205;Niedoszacowana prognoza popytu
2025-07-08;PLN-089;Gdańsk;Warzywa i owoce;Banany 1kg;1.0;21;Awaria dostawcy
2025-07-08;PLN-072;Poznań;Mięso i wędliny;Mleko UHT 3.2% 1L;0.6;63;Opóźniona dostawa
2025-07-08;PLN-039;Kraków;Nabiał i jaja;Masło 200g;2.7;182;Burst popytowy (event/pogoda)
2025-07-09;PLN-038;Kraków;Pieczywo;Łosoś świeży 200g;3.1;16;Opóźniona dostawa
2025-07-09;PLN-062;Poznań;Lody i desery;Łosoś świeży 200g;0.3;2;Burst popytowy (event/pogoda)
2025-07-09;PLN-012;Warszawa;Piwo i alkohol;Kefir 400g;4.7;526;Opóźniona dostawa
2025-07-09;PLN-131;Legnica;Warzywa i owoce;Wieprzowina karkówka 1kg;0.6;25;Burst popytowy (event/pogoda)
2025-07-09;PLN-110;Opole;Warzywa i owoce;Sok pomarańcz. 1L;2.1;262;Niedoszacowana prognoza popytu
2025-07-09;PLN-123;Leszno;Mięso i wędliny;Kurczak filet 1kg;0.3;4;Burst popytowy (event/pogoda)
2025-07-09;PLN-024;Warszawa;Nabiał i jaja;Sok pomarańcz. 1L;2.7;617;Opóźniona dostawa
2025-07-09;PLN-107;Częstochowa;Mięso i wędliny;Mleko UHT 3.2% 1L;3.4;109;Niedoszacowana prognoza popytu
2025-07-09;PLN-003;Warszawa;Mrożonki;Sok pomarańcz. 1L;1.7;137;Opóźniona dostawa
2025-07-10;PLN-025;Kraków;Mięso i wędliny;Mleko UHT 3.2% 1L;3.2;86;Opóźniona dostawa
2025-07-10;PLN-066;Poznań;Mrożonki;Pomidory 1kg;3.6;437;Awaria dostawcy
2025-07-10;PLN-059;Poznań;Nabiał i jaja;Łosoś świeży 200g;6.9;410;Niedoszacowana prognoza popytu
2025-07-10;PLN-049;Wrocław;Dziecko;Jabłka 1kg;1.2;93;Niedoszacowana prognoza popytu
2025-07-10;PLN-114;Kalisz;Warzywa i owoce;Jajka L 10szt;1.0;36;Błąd kierownika sklepu
2025-07-11;PLN-125;Tarnów;Piwo i alkohol;Sok pomarańcz. 1L;1.56;63;Opóźniona dostawa
2025-07-11;PLN-035;Kraków;Pieczywo;Banany 1kg;15.86;220;Awaria dostawcy
2025-07-11;PLN-097;Szczecin;Słodycze i przekąski;Masło 200g;4.03;45;Opóźniona dostawa
2025-07-12;PLN-105;Toruń;Nabiał i jaja;Masło 200g;4.55;223;Niedoszacowana prognoza popytu
2025-07-12;PLN-117;Płock;Nabiał i jaja;Wieprzowina karkówka 1kg;1.69;3;Opóźniona dostawa
2025-07-12;PLN-106;Częstochowa;Nabiał i jaja;Banany 1kg;0.78;32;Awaria dostawcy
2025-07-12;PLN-138;Radom;Mięso i wędliny;Wieprzowina karkówka 1kg;0.39;25;Niedoszacowana prognoza popytu
2025-07-12;PLN-095;Bydgoszcz;Warzywa i owoce;Masło 200g;4.42;190;Awaria dostawcy
