Tydzień;Data początku tygodnia;SKU;Grupa;Cena PLON (PLN);Cena Biedronka (PLN);Cena Lidl (PLN);Cena Żabka (PLN);Cena Carrefour (PLN)
2025-W12;2025-03-24;Karkówka 1kg;Mięso;27.94;27.02;25.92;29.71;28.5
2025-W12;2025-03-24;Coca-Cola 2L;Napoje;8.46;8.04;8.26;9.17;8.84
2025-W12;2025-03-24;Pepsi 2L;Napoje;8.19;8.13;7.71;8.83;8.43
2025-W12;2025-03-24;Woda Żywiec 1.5L;Napoje;2.54;2.34;2.36;2.98;2.47
2025-W12;2025-03-24;Piwo Tyskie 0.5L;Alkohol;4.0;3.82;3.69;4.11;4.0
2025-W12;2025-03-24;Piwo Lech 0.5L;Alkohol;3.94;3.73;3.89;4.65;4.06
2025-W12;2025-03-24;Wódka Wyborowa 0.5L;Alkohol;33.3;32.29;30.28;35.44;33.81
2025-W12;2025-03-24;Kawa Jacobs 250g;Suche;19.24;18.89;18.64;21.29;18.66
2025-W12;2025-03-24;Cukier biały 1kg;Suche;4.56;4.12;4.27;5.0;4.57
2025-W12;2025-03-24;Mąka pszenna 1kg;Suche;3.34;2.91;3.21;3.74;3.35
2025-W12;2025-03-24;Ryż biały 1kg;Suche;7.16;7.05;7.05;7.69;6.86
2025-W12;2025-03-24;Makaron Lubella 500g;Suche;4.64;4.68;4.41;5.1;4.61
2025-W12;2025-03-24;Olej rzepakowy 1L;Suche;9.17;8.92;8.11;10.55;9.53
2025-W12;2025-03-24;Płatki Nestle 250g;Suche;10.12;9.98;9.71;11.57;10.46
2025-W12;2025-03-24;Czekolada Wedel 100g;Słodycze;5.65;5.3;5.3;6.12;5.7
2025-W12;2025-03-24;Lody Magnum 4-pack;Lody;15.12;14.5;14.29;16.68;14.67
2025-W12;2025-03-24;Pampers 4 26szt;Dziecko;51.57;48.39;46.85;54.51;52.14
2025-W12;2025-03-24;Papier toaletowy 8r;Chemia;15.52;14.77;14.75;17.54;16.08
2025-W12;2025-03-24;Proszek Persil 5kg;Chemia;50.52;50.61;48.29;58.57;51.05
2025-W12;2025-03-24;Karma Whiskas 400g;Zwierzęta;5.49;5.16;4.94;5.96;5.62
2025-W12;2025-03-24;Karma Pedigree 1.2kg;Zwierzęta;12.03;11.1;10.9;13.53;12.52
2025-W13;2025-03-31;Mleko UHT 3.2% 1L;Nabiał;4.55;4.21;4.41;5.2;4.79
2025-W13;2025-03-31;Chleb wiejski 500g;Pieczywo;7.33;7.21;6.74;7.32;7.36
2025-W13;2025-03-31;Jajka L 10szt;Nabiał;9.44;9.05;9.16;10.19;9.81
2025-W13;2025-03-31;Masło ekstra 200g;Nabiał;9.38;8.99;8.74;10.7;9.84
2025-W13;2025-03-31;Banany 1kg;Owoce;5.63;5.48;5.47;6.58;5.72
2025-W13;2025-03-31;Pomidory 1kg;Warzywa;10.05;9.68;9.96;10.77;9.83
2025-W13;2025-03-31;Jabłka Ligol 1kg;Owoce;4.52;4.26;4.38;4.89;4.49
2025-W13;2025-03-31;Kurczak filet 1kg;Mięso;25.56;25.1;23.46;27.5;25.06
2025-W13;2025-03-31;Mielone wieprz. 500g;Mięso;15.36;15.26;14.26;17.15;14.93
2025-W13;2025-03-31;Karkówka 1kg;Mięso;28.07;27.37;26.85;31.79;28.16
2025-W13;2025-03-31;Coca-Cola 2L;Napoje;8.62;8.05;8.47;9.65;8.84
2025-W13;2025-03-31;Pepsi 2L;Napoje;8.09;7.86;7.22;8.71;7.91
2025-W13;2025-03-31;Woda Żywiec 1.5L;Napoje;2.5;2.45;2.5;2.68;2.59
2025-W13;2025-03-31;Piwo Tyskie 0.5L;Alkohol;4.04;3.97;3.77;4.5;3.99
2025-W13;2025-03-31;Piwo Lech 0.5L;Alkohol;3.93;3.68;3.7;4.23;3.98
2025-W13;2025-03-31;Wódka Wyborowa 0.5L;Alkohol;34.21;32.81;32.5;38.06;37.3
2025-W13;2025-03-31;Kawa Jacobs 250g;Suche;19.4;18.1;18.36;19.61;19.24
2025-W13;2025-03-31;Cukier biały 1kg;Suche;4.65;4.4;4.35;5.19;4.76
2025-W13;2025-03-31;Mąka pszenna 1kg;Suche;3.3;3.06;3.14;3.73;3.48
2025-W13;2025-03-31;Ryż biały 1kg;Suche;7.19;6.97;6.35;7.83;7.07
2025-W13;2025-03-31;Makaron Lubella 500g;Suche;4.6;4.41;4.4;5.03;4.52
2025-W13;2025-03-31;Olej rzepakowy 1L;Suche;9.1;8.88;8.1;10.27;9.19
2025-W13;2025-03-31;Płatki Nestle 250g;Suche;10.27;9.75;9.81;11.37;10.68
2025-W13;2025-03-31;Czekolada Wedel 100g;Słodycze;5.72;5.23;5.34;6.28;5.78
2025-W13;2025-03-31;Lody Magnum 4-pack;Lody;15.1;14.08;14.82;16.35;16.24
2025-W13;2025-03-31;Pampers 4 26szt;Dziecko;51.19;48.55;48.09;57.34;53.7
2025-W13;2025-03-31;Papier toaletowy 8r;Chemia;15.28;14.84;14.07;17.42;14.76
2025-W13;2025-03-31;Proszek Persil 5kg;Chemia;51.4;50.22;47.58;52.73;51.6
2025-W13;2025-03-31;Karma Whiskas 400g;Zwierzęta;5.65;5.58;5.04;6.19;5.93
2025-W13;2025-03-31;Karma Pedigree 1.2kg;Zwierzęta;12.1;11.02;11.1;13.26;12.02
2025-W14;2025-04-07;Mleko UHT 3.2% 1L;Nabiał;4.49;4.1;4.05;4.78;4.65
2025-W14;2025-04-07;Chleb wiejski 500g;Pieczywo;7.14;6.9;6.44;7.42;7.14
2025-W14;2025-04-07;Jajka L 10szt;Nabiał;9.58;9.45;8.67;11.28;9.74
2025-W14;2025-04-07;Masło ekstra 200g;Nabiał;9.08;8.03;8.89;9.84;9.11
2025-W14;2025-04-07;Banany 1kg;Owoce;5.75;5.5;5.55;6.32;6.01
2025-W14;2025-04-07;Pomidory 1kg;Warzywa;10.32;9.3;9.51;11.28;10.26
2025-W14;2025-04-07;Jabłka Ligol 1kg;Owoce;4.38;4.19;4.08;4.67;4.53
2025-W14;2025-04-07;Kurczak filet 1kg;Mięso;25.2;23.79;23.21;26.29;25.59
2025-W14;2025-04-07;Mielone wieprz. 500g;Mięso;15.68;15.14;14.99;16.37;15.01
2025-W14;2025-04-07;Karkówka 1kg;Mięso;26.69;26.25;23.95;28.05;27.79
2025-W14;2025-04-07;Coca-Cola 2L;Napoje;8.42;7.77;7.74;8.92;8.63
2025-W14;2025-04-07;Pepsi 2L;Napoje;8.2;8.22;8.19;8.53;8.13
2025-W14;2025-04-07;Woda Żywiec 1.5L;Napoje;2.62;2.43;2.46;2.84;2.62
2025-W14;2025-04-07;Piwo Tyskie 0.5L;Alkohol;4.02;3.97;4.04;4.16;4.06
2025-W14;2025-04-07;Piwo Lech 0.5L;Alkohol;3.87;3.59;3.63;4.18;3.94
2025-W14;2025-04-07;Wódka Wyborowa 0.5L;Alkohol;33.02;32.5;32.97;34.14;34.24
2025-W14;2025-04-07;Kawa Jacobs 250g;Suche;19.67;19.44;18.57;21.54;20.38
2025-W14;2025-04-07;Cukier biały 1kg;Suche;4.64;4.69;4.09;5.26;4.76
2025-W14;2025-04-07;Mąka pszenna 1kg;Suche;3.4;3.11;3.24;3.66;3.51
2025-W14;2025-04-07;Ryż biały 1kg;Suche;7.11;6.8;6.49;7.95;7.27
2025-W14;2025-04-07;Makaron Lubella 500g;Suche;4.72;4.32;4.33;5.31;4.98
2025-W14;2025-04-07;Olej rzepakowy 1L;Suche;9.28;8.65;8.73;11.19;9.56
2025-W14;2025-04-07;Płatki Nestle 250g;Suche;10.16;9.92;9.71;11.12;9.67
2025-W14;2025-04-07;Czekolada Wedel 100g;Słodycze;5.65;5.38;5.38;6.37;5.69
2025-W14;2025-04-07;Lody Magnum 4-pack;Lody;15.54;13.52;14.61;17.14;16.13
2025-W14;2025-04-07;Pampers 4 26szt;Dziecko;52.0;48.18;47.76;57.45;52.92
2025-W14;2025-04-07;Papier toaletowy 8r;Chemia;15.29;14.36;14.32;17.74;15.56
2025-W14;2025-04-07;Proszek Persil 5kg;Chemia;49.84;48.16;46.53;59.69;51.25
2025-W14;2025-04-07;Karma Whiskas 400g;Zwierzęta;5.59;5.29;5.29;6.13;5.7
2025-W14;2025-04-07;Karma Pedigree 1.2kg;Zwierzęta;12.26;11.63;11.7;13.09;12.43
2025-W15;2025-04-14;Mleko UHT 3.2% 1L;Nabiał;4.53;3.9;4.29;4.94;4.89
2025-W15;2025-04-14;Chleb wiejski 500g;Pieczywo;7.11;6.73;7.0;8.44;7.0
2025-W15;2025-04-14;Jajka L 10szt;Nabiał;9.66;9.19;9.25;10.25;9.51
2025-W15;2025-04-14;Masło ekstra 200g;Nabiał;9.18;8.91;8.66;9.27;9.67
2025-W15;2025-04-14;Banany 1kg;Owoce;5.52;5.22;5.05;6.24;5.73
2025-W15;2025-04-14;Pomidory 1kg;Warzywa;10.19;9.79;9.82;10.49;10.69
2025-W15;2025-04-14;Jabłka Ligol 1kg;Owoce;4.36;4.09;3.95;5.02;4.37
2025-W15;2025-04-14;Kurczak filet 1kg;Mięso;25.73;24.67;24.35;26.67;25.88
2025-W15;2025-04-14;Mielone wieprz. 500g;Mięso;15.44;14.12;15.18;16.41;15.35
2025-W15;2025-04-14;Karkówka 1kg;Mięso;27.71;26.5;25.73;30.46;28.04
2025-W15;2025-04-14;Coca-Cola 2L;Napoje;8.77;8.43;8.05;9.41;9.11
2025-W15;2025-04-14;Pepsi 2L;Napoje;8.28;7.56;7.89;8.28;8.3
2025-W15;2025-04-14;Woda Żywiec 1.5L;Napoje;2.55;2.43;2.3;2.91;2.55
2025-W15;2025-04-14;Piwo Tyskie 0.5L;Alkohol;4.04;4.03;3.85;4.37;4.05
2025-W15;2025-04-14;Piwo Lech 0.5L;Alkohol;3.82;3.78;3.79;4.53;3.99
2025-W15;2025-04-14;Wódka Wyborowa 0.5L;Alkohol;32.67;30.44;31.36;36.26;32.34
2025-W15;2025-04-14;Kawa Jacobs 250g;Suche;19.2;17.93;18.49;20.38;19.38
2025-W15;2025-04-14;Cukier biały 1kg;Suche;4.49;4.34;4.38;4.8;4.55
2025-W15;2025-04-14;Mąka pszenna 1kg;Suche;3.33;3.27;3.22;3.52;3.33
2025-W15;2025-04-14;Ryż biały 1kg;Suche;7.11;6.63;6.76;8.03;7.08
2025-W15;2025-04-14;Makaron Lubella 500g;Suche;4.68;4.51;4.36;4.8;4.96
2025-W15;2025-04-14;Olej rzepakowy 1L;Suche;9.32;9.07;9.08;10.36;9.47
2025-W15;2025-04-14;Płatki Nestle 250g;Suche;10.2;9.64;9.35;11.17;10.15
2025-W15;2025-04-14;Czekolada Wedel 100g;Słodycze;5.61;5.65;5.38;6.11;5.81
2025-W15;2025-04-14;Lody Magnum 4-pack;Lody;15.27;13.99;14.63;17.07;15.08
2025-W15;2025-04-14;Pampers 4 26szt;Dziecko;51.7;48.47;48.24;56.8;52.62
2025-W15;2025-04-14;Papier toaletowy 8r;Chemia;15.42;15.06;15.07;17.17;15.7
2025-W15;2025-04-14;Proszek Persil 5kg;Chemia;50.41;46.61;49.89;59.0;51.24
2025-W15;2025-04-14;Karma Whiskas 400g;Zwierzęta;5.62;5.09;5.36;6.23;5.73
2025-W15;2025-04-14;Karma Pedigree 1.2kg;Zwierzęta;12.43;11.97;11.82;12.88;12.0
2025-W16;2025-04-21;Mleko UHT 3.2% 1L;Nabiał;4.49;4.35;4.09;4.85;4.67
2025-W16;2025-04-21;Chleb wiejski 500g;Pieczywo;7.34;6.74;7.34;7.76;7.69
2025-W16;2025-04-21;Jajka L 10szt;Nabiał;9.77;9.23;9.4;9.95;9.85
2025-W16;2025-04-21;Masło ekstra 200g;Nabiał;9.32;8.89;8.66;9.55;9.65
2025-W16;2025-04-21;Banany 1kg;Owoce;5.59;5.29;5.19;6.13;5.64
2025-W16;2025-04-21;Pomidory 1kg;Warzywa;10.0;10.0;9.69;10.74;9.8
2025-W16;2025-04-21;Jabłka Ligol 1kg;Owoce;4.34;4.3;4.06;4.99;4.55
2025-W16;2025-04-21;Kurczak filet 1kg;Mięso;25.07;23.86;23.41;27.71;25.8
2025-W16;2025-04-21;Mielone wieprz. 500g;Mięso;15.35;15.08;14.16;17.63;15.69
2025-W16;2025-04-21;Karkówka 1kg;Mięso;27.56;25.4;26.93;32.94;28.85
2025-W16;2025-04-21;Coca-Cola 2L;Napoje;8.7;8.57;8.58;10.0;8.65
2025-W16;2025-04-21;Pepsi 2L;Napoje;8.07;7.58;7.73;8.72;8.11
2025-W16;2025-04-21;Woda Żywiec 1.5L;Napoje;2.54;2.45;2.45;2.66;2.6
2025-W16;2025-04-21;Piwo Tyskie 0.5L;Alkohol;4.09;4.05;3.99;4.71;4.12
2025-W16;2025-04-21;Piwo Lech 0.5L;Alkohol;3.92;3.9;3.84;4.52;4.11
2025-W16;2025-04-21;Wódka Wyborowa 0.5L;Alkohol;33.55;31.29;33.6;36.98;32.58
2025-W16;2025-04-21;Kawa Jacobs 250g;Suche;19.68;17.8;17.35;21.88;20.26
2025-W16;2025-04-21;Cukier biały 1kg;Suche;4.69;4.26;4.45;5.18;4.7
2025-W16;2025-04-21;Mąka pszenna 1kg;Suche;3.38;3.13;3.23;3.69;3.47
2025-W16;2025-04-21;Ryż biały 1kg;Suche;7.1;6.76;7.25;7.62;7.14
2025-W16;2025-04-21;Makaron Lubella 500g;Suche;4.65;4.48;4.37;5.1;4.77
2025-W16;2025-04-21;Olej rzepakowy 1L;Suche;9.35;8.74;9.13;10.75;9.14
2025-W16;2025-04-21;Płatki Nestle 250g;Suche;10.17;9.73;9.09;11.36;10.15
2025-W16;2025-04-21;Czekolada Wedel 100g;Słodycze;5.61;5.51;5.52;5.91;5.9
2025-W16;2025-04-21;Lody Magnum 4-pack;Lody;15.2;14.25;14.13;17.04;15.51
2025-W16;2025-04-21;Pampers 4 26szt;Dziecko;52.93;51.2;53.71;57.09;52.75
2025-W16;2025-04-21;Papier toaletowy 8r;Chemia;15.17;14.91;13.87;15.76;15.42
2025-W16;2025-04-21;Proszek Persil 5kg;Chemia;50.96;50.42;48.57;52.94;54.56
2025-W16;2025-04-21;Karma Whiskas 400g;Zwierzęta;5.74;5.6;5.26;6.63;5.92
2025-W16;2025-04-21;Karma Pedigree 1.2kg;Zwierzęta;12.14;11.53;11.17;13.5;12.12
2025-W17;2025-04-28;Mleko UHT 3.2% 1L;Nabiał;4.61;4.4;4.51;5.49;4.79
2025-W17;2025-04-28;Chleb wiejski 500g;Pieczywo;7.17;6.75;6.33;7.76;7.53
2025-W17;2025-04-28;Jajka L 10szt;Nabiał;9.68;9.4;8.59;10.83;10.11
2025-W17;2025-04-28;Masło ekstra 200g;Nabiał;9.21;8.5;8.49;9.92;8.69
2025-W17;2025-04-28;Banany 1kg;Owoce;5.63;5.61;5.37;6.26;5.73
2025-W17;2025-04-28;Pomidory 1kg;Warzywa;10.29;10.27;9.61;10.52;10.29
2025-W17;2025-04-28;Jabłka Ligol 1kg;Owoce;4.31;4.2;4.14;4.96;4.21
2025-W17;2025-04-28;Kurczak filet 1kg;Mięso;25.26;23.61;23.63;27.42;26.21
2025-W17;2025-04-28;Mielone wieprz. 500g;Mięso;15.05;14.84;14.57;16.71;15.29
2025-W17;2025-04-28;Karkówka 1kg;Mięso;27.34;25.73;25.83;30.41;28.02
2025-W17;2025-04-28;Coca-Cola 2L;Napoje;8.57;8.23;8.44;9.79;8.63
2025-W17;2025-04-28;Pepsi 2L;Napoje;8.14;8.0;7.64;8.72;8.08
2025-W17;2025-04-28;Woda Żywiec 1.5L;Napoje;2.59;2.5;2.66;2.79;2.74
2025-W17;2025-04-28;Piwo Tyskie 0.5L;Alkohol;4.2;4.03;3.95;4.54;4.17
2025-W17;2025-04-28;Piwo Lech 0.5L;Alkohol;3.9;3.72;3.98;4.26;3.93
2025-W17;2025-04-28;Wódka Wyborowa 0.5L;Alkohol;33.16;31.09;30.43;35.0;34.59
2025-W17;2025-04-28;Kawa Jacobs 250g;Suche;19.84;19.57;18.96;23.72;20.92
2025-W17;2025-04-28;Cukier biały 1kg;Suche;4.62;4.69;4.3;4.86;4.93
2025-W17;2025-04-28;Mąka pszenna 1kg;Suche;3.27;3.13;3.27;3.4;3.38
2025-W17;2025-04-28;Ryż biały 1kg;Suche;7.1;7.13;6.25;8.32;7.03
2025-W17;2025-04-28;Makaron Lubella 500g;Suche;4.62;4.36;4.43;5.14;4.52
2025-W17;2025-04-28;Olej rzepakowy 1L;Suche;9.07;8.83;8.75;10.09;9.47
2025-W17;2025-04-28;Płatki Nestle 250g;Suche;10.27;9.8;9.54;10.63;10.46
2025-W17;2025-04-28;Czekolada Wedel 100g;Słodycze;5.67;5.48;5.47;6.01;5.86
2025-W17;2025-04-28;Lody Magnum 4-pack;Lody;15.36;15.24;13.76;17.51;15.69
2025-W17;2025-04-28;Pampers 4 26szt;Dziecko;50.65;48.28;47.0;58.46;51.68
2025-W17;2025-04-28;Papier toaletowy 8r;Chemia;15.39;14.69;14.49;17.56;15.76
2025-W17;2025-04-28;Proszek Persil 5kg;Chemia;50.88;49.68;45.7;58.79;55.04
2025-W17;2025-04-28;Karma Whiskas 400g;Zwierzęta;5.5;5.26;5.15;5.99;5.44
2025-W17;2025-04-28;Karma Pedigree 1.2kg;Zwierzęta;12.16;11.6;11.47;14.07;12.39
2025-W18;2025-05-05;Mleko UHT 3.2% 1L;Nabiał;4.77;4.82;4.73;5.44;4.93
2025-W18;2025-05-05;Chleb wiejski 500g;Pieczywo;7.31;7.18;6.85;8.23;7.68
2025-W18;2025-05-05;Jajka L 10szt;Nabiał;9.56;9.26;9.14;10.86;9.67
2025-W18;2025-05-05;Masło ekstra 200g;Nabiał;9.19;9.15;8.6;9.78;9.4
2025-W18;2025-05-05;Banany 1kg;Owoce;5.61;5.38;5.48;6.25;5.62
2025-W18;2025-05-05;Pomidory 1kg;Warzywa;10.15;9.56;9.58;10.98;10.41
2025-W18;2025-05-05;Jabłka Ligol 1kg;Owoce;4.39;4.2;4.25;4.69;4.26
2025-W18;2025-05-05;Kurczak filet 1kg;Mięso;25.01;23.94;24.18;29.33;24.97
2025-W18;2025-05-05;Mielone wieprz. 500g;Mięso;15.52;14.73;14.58;17.26;15.78
2025-W18;2025-05-05;Karkówka 1kg;Mięso;27.05;25.09;24.69;27.56;26.57
2025-W18;2025-05-05;Coca-Cola 2L;Napoje;8.5;8.32;7.7;9.5;8.45
2025-W18;2025-05-05;Pepsi 2L;Napoje;8.07;7.75;7.4;9.22;7.64
2025-W18;2025-05-05;Woda Żywiec 1.5L;Napoje;2.54;2.34;2.41;2.82;2.58
2025-W18;2025-05-05;Piwo Tyskie 0.5L;Alkohol;4.0;3.91;3.74;4.32;4.27
2025-W18;2025-05-05;Piwo Lech 0.5L;Alkohol;3.96;3.94;3.75;4.39;4.17
2025-W18;2025-05-05;Wódka Wyborowa 0.5L;Alkohol;33.18;31.41;31.73;36.85;33.06
2025-W18;2025-05-05;Kawa Jacobs 250g;Suche;19.94;19.39;19.6;20.74;19.99
2025-W18;2025-05-05;Cukier biały 1kg;Suche;4.61;4.46;4.36;4.92;4.58
2025-W18;2025-05-05;Mąka pszenna 1kg;Suche;3.39;3.13;3.25;3.68;3.49
2025-W18;2025-05-05;Ryż biały 1kg;Suche;7.14;6.95;7.12;7.98;7.24
2025-W18;2025-05-05;Makaron Lubella 500g;Suche;4.68;4.54;4.38;5.09;4.93
2025-W18;2025-05-05;Olej rzepakowy 1L;Suche;9.09;8.57;8.72;10.18;9.01
2025-W18;2025-05-05;Płatki Nestle 250g;Suche;10.21;9.84;9.81;11.12;9.59
2025-W18;2025-05-05;Czekolada Wedel 100g;Słodycze;5.71;5.21;5.51;6.18;5.6
2025-W18;2025-05-05;Lody Magnum 4-pack;Lody;15.35;14.49;14.24;16.19;15.47
2025-W18;2025-05-05;Pampers 4 26szt;Dziecko;50.96;48.32;47.26;54.99;49.5
2025-W18;2025-05-05;Papier toaletowy 8r;Chemia;15.25;14.7;14.62;17.76;14.76
2025-W18;2025-05-05;Proszek Persil 5kg;Chemia;51.96;50.55;45.96;56.11;52.82
2025-W18;2025-05-05;Karma Whiskas 400g;Zwierzęta;5.7;5.7;5.41;6.31;5.71
2025-W18;2025-05-05;Karma Pedigree 1.2kg;Zwierzęta;12.36;11.78;11.63;14.09;13.0
2025-W19;2025-05-12;Mleko UHT 3.2% 1L;Nabiał;4.55;4.41;4.23;5.21;4.7
2025-W19;2025-05-12;Chleb wiejski 500g;Pieczywo;7.13;7.11;6.58;7.78;7.37
2025-W19;2025-05-12;Jajka L 10szt;Nabiał;9.68;9.24;9.6;10.97;9.8
2025-W19;2025-05-12;Masło ekstra 200g;Nabiał;9.17;8.36;8.66;10.12;9.18
2025-W19;2025-05-12;Banany 1kg;Owoce;5.7;5.95;5.24;5.75;5.78
2025-W19;2025-05-12;Pomidory 1kg;Warzywa;10.36;10.76;9.51;11.22;10.59
2025-W19;2025-05-12;Jabłka Ligol 1kg;Owoce;4.4;4.22;4.14;4.95;4.39
2025-W19;2025-05-12;Kurczak filet 1kg;Mięso;26.03;26.75;24.09;28.94;26.36
2025-W19;2025-05-12;Mielone wieprz. 500g;Mięso;15.36;14.14;14.72;17.23;15.28
2025-W19;2025-05-12;Karkówka 1kg;Mięso;27.76;25.47;26.45;27.12;28.22
2025-W19;2025-05-12;Coca-Cola 2L;Napoje;8.68;8.21;8.05;9.43;8.67
2025-W19;2025-05-12;Pepsi 2L;Napoje;8.3;8.36;7.72;9.06;8.11
2025-W19;2025-05-12;Woda Żywiec 1.5L;Napoje;2.52;2.4;2.28;2.73;2.53
2025-W19;2025-05-12;Piwo Tyskie 0.5L;Alkohol;4.09;3.99;3.63;4.66;4.29
2025-W19;2025-05-12;Piwo Lech 0.5L;Alkohol;3.91;3.94;3.8;4.52;4.05
2025-W19;2025-05-12;Wódka Wyborowa 0.5L;Alkohol;33.57;30.24;33.16;38.18;33.21
2025-W19;2025-05-12;Kawa Jacobs 250g;Suche;19.57;19.65;17.86;21.56;20.5
2025-W19;2025-05-12;Cukier biały 1kg;Suche;4.64;4.58;4.55;4.74;4.54
2025-W19;2025-05-12;Mąka pszenna 1kg;Suche;3.37;3.23;3.12;3.66;3.47
2025-W19;2025-05-12;Ryż biały 1kg;Suche;7.14;6.67;6.91;8.28;7.35
2025-W19;2025-05-12;Makaron Lubella 500g;Suche;4.72;4.39;4.61;4.96;4.75
2025-W19;2025-05-12;Olej rzepakowy 1L;Suche;8.97;9.03;8.53;10.29;9.21
2025-W19;2025-05-12;Płatki Nestle 250g;Suche;10.32;10.45;9.64;11.62;11.4
2025-W19;2025-05-12;Czekolada Wedel 100g;Słodycze;5.8;5.63;5.51;6.11;5.98
2025-W19;2025-05-12;Lody Magnum 4-pack;Lody;15.25;15.74;14.88;17.29;15.26
2025-W19;2025-05-12;Pampers 4 26szt;Dziecko;52.83;46.93;49.79;56.18;52.46
2025-W19;2025-05-12;Papier toaletowy 8r;Chemia;15.3;14.68;13.44;16.21;15.08
2025-W19;2025-05-12;Proszek Persil 5kg;Chemia;49.93;47.13;44.73;57.04;51.05
2025-W19;2025-05-12;Karma Whiskas 400g;Zwierzęta;5.63;5.5;5.24;6.23;5.91
2025-W19;2025-05-12;Karma Pedigree 1.2kg;Zwierzęta;12.08;11.63;11.28;13.6;12.12
2025-W20;2025-05-19;Mleko UHT 3.2% 1L;Nabiał;4.54;4.21;4.35;4.85;4.57
2025-W20;2025-05-19;Chleb wiejski 500g;Pieczywo;7.14;6.83;7.0;7.87;7.08
2025-W20;2025-05-19;Jajka L 10szt;Nabiał;9.76;9.47;9.15;10.94;10.04
2025-W20;2025-05-19;Masło ekstra 200g;Nabiał;9.26;8.85;9.49;9.84;9.6
2025-W20;2025-05-19;Banany 1kg;Owoce;5.74;5.64;5.29;6.24;5.79
2025-W20;2025-05-19;Pomidory 1kg;Warzywa;10.27;10.14;9.77;11.3;10.66
2025-W20;2025-05-19;Jabłka Ligol 1kg;Owoce;4.41;4.43;4.23;4.7;4.59
2025-W20;2025-05-19;Kurczak filet 1kg;Mięso;25.11;24.12;24.29;27.35;26.7
2025-W20;2025-05-19;Mielone wieprz. 500g;Mięso;15.31;15.52;14.88;16.64;15.34
2025-W20;2025-05-19;Karkówka 1kg;Mięso;28.9;27.78;28.22;33.36;29.36
2025-W20;2025-05-19;Coca-Cola 2L;Napoje;8.62;8.25;8.15;9.16;8.79
2025-W20;2025-05-19;Pepsi 2L;Napoje;7.92;7.45;7.7;8.6;8.33
2025-W20;2025-05-19;Woda Żywiec 1.5L;Napoje;2.45;2.32;2.26;2.67;2.52
2025-W20;2025-05-19;Piwo Tyskie 0.5L;Alkohol;4.05;4.12;4.08;4.56;4.07
2025-W20;2025-05-19;Piwo Lech 0.5L;Alkohol;3.97;3.8;3.92;4.68;3.98
2025-W20;2025-05-19;Wódka Wyborowa 0.5L;Alkohol;34.0;31.94;31.47;39.13;35.29
2025-W20;2025-05-19;Kawa Jacobs 250g;Suche;19.19;19.22;18.36;21.44;19.15
2025-W20;2025-05-19;Cukier biały 1kg;Suche;4.66;4.48;4.42;5.16;4.85
2025-W20;2025-05-19;Mąka pszenna 1kg;Suche;3.44;3.04;3.28;3.86;3.61
2025-W20;2025-05-19;Ryż biały 1kg;Suche;7.32;6.86;6.67;8.76;7.73
2025-W20;2025-05-19;Makaron Lubella 500g;Suche;4.44;4.34;4.34;4.82;4.67
2025-W20;2025-05-19;Olej rzepakowy 1L;Suche;9.34;9.21;9.06;11.18;9.97
2025-W20;2025-05-19;Płatki Nestle 250g;Suche;10.25;10.11;9.9;11.51;10.14
2025-W20;2025-05-19;Czekolada Wedel 100g;Słodycze;5.56;5.41;5.39;6.26;5.35
2025-W20;2025-05-19;Lody Magnum 4-pack;Lody;14.87;14.32;13.07;16.14;14.81
2025-W20;2025-05-19;Pampers 4 26szt;Dziecko;50.83;47.79;49.12;56.88;53.46
2025-W20;2025-05-19;Papier toaletowy 8r;Chemia;15.12;13.9;13.61;16.47;15.51
2025-W20;2025-05-19;Proszek Persil 5kg;Chemia;50.09;50.0;47.82;54.94;51.0
2025-W20;2025-05-19;Karma Whiskas 400g;Zwierzęta;5.5;5.38;5.37;6.11;5.25
2025-W20;2025-05-19;Karma Pedigree 1.2kg;Zwierzęta;12.23;11.63;11.62;13.56;12.49
2025-W21;2025-05-26;Mleko UHT 3.2% 1L;Nabiał;4.55;4.3;4.1;5.15;4.56
2025-W21;2025-05-26;Chleb wiejski 500g;Pieczywo;7.18;6.93;6.51;8.11;7.52
2025-W21;2025-05-26;Jajka L 10szt;Nabiał;9.88;9.52;9.69;10.57;10.18
2025-W21;2025-05-26;Masło ekstra 200g;Nabiał;9.48;9.11;9.04;10.07;9.86
2025-W21;2025-05-26;Banany 1kg;Owoce;5.51;5.44;5.28;6.27;5.59
2025-W21;2025-05-26;Pomidory 1kg;Warzywa;10.36;10.4;9.89;11.47;10.28
2025-W21;2025-05-26;Jabłka Ligol 1kg;Owoce;4.28;4.25;4.2;4.83;4.27
2025-W21;2025-05-26;Kurczak filet 1kg;Mięso;26.13;25.84;24.15;27.81;26.63
2025-W21;2025-05-26;Mielone wieprz. 500g;Mięso;15.33;14.72;15.1;16.68;15.63
2025-W21;2025-05-26;Karkówka 1kg;Mięso;28.25;26.3;26.52;30.27;29.21
2025-W21;2025-05-26;Coca-Cola 2L;Napoje;8.79;8.6;8.85;9.56;8.84
2025-W21;2025-05-26;Pepsi 2L;Napoje;8.1;7.63;7.36;9.24;8.12
2025-W21;2025-05-26;Woda Żywiec 1.5L;Napoje;2.52;2.44;2.43;2.63;2.58
2025-W21;2025-05-26;Piwo Tyskie 0.5L;Alkohol;4.05;3.73;3.8;4.67;4.24
