Data;ID sklepu;Miasto;Kategoria;SKU;Wartość waste (PLN);Powód
2025-04-04;PLN-093;Lublin;Pieczywo;Bagietka;89.16;Reklamacja jakościowa od klienta
2025-04-04;PLN-139;Radom;Ryby i mrożonki;Krewetki świeże;92.85;Przeterminowanie (nie udało się sprzedać)
2025-04-04;PLN-127;Tarnów;Ryby i mrożonki;Pstrąg;21.8;Przeterminowanie (nie udało się sprzedać)
2025-04-04;PLN-110;Opole;Warzywa i owoce;Awokado;13.06;Przeterminowanie (nie udało się sprzedać)
2025-04-04;PLN-107;Częstochowa;Pieczywo;Chleb wiejski;166.46;Przeterminowanie (nie udało się sprzedać)
2025-04-04;PLN-086;Gdańsk;Warzywa i owoce;Banany dojrzałe;350.66;Łańcuch chłodniczy — błąd
2025-04-05;PLN-066;Poznań;Ryby i mrożonki;Pstrąg;99.61;Przeterminowanie (nie udało się sprzedać)
2025-04-05;PLN-122;Leszno;Pieczywo;Bułki kajzerki;5.38;Przeterminowanie (nie udało się sprzedać)
2025-04-05;PLN-061;Poznań;Pieczywo;Bagietka;345.85;Przeterminowanie (nie udało się sprzedać)
2025-04-05;PLN-025;Kraków;Pieczywo;Bagietka;159.43;Przeterminowanie (nie udało się sprzedać)
2025-04-05;PLN-020;Warszawa;Nabiał i jaja;Mleko świeże;79.7;Przeterminowanie (nie udało się sprzedać)
2025-04-05;PLN-072;Poznań;Nabiał i jaja;Twaróg;377.54;Łańcuch chłodniczy — błąd
2025-04-05;PLN-050;Wrocław;Warzywa i owoce;Mango;5.38;Przeterminowanie (nie udało się sprzedać)
2025-04-05;PLN-053;Wrocław;Mięso i wędliny;Mielone wieprzowo-wołowe;72.75;Błąd zatowarowania (nadmiar)
2025-04-06;PLN-048;Wrocław;Nabiał i jaja;Jogurt naturalny;85.78;Przeterminowanie (nie udało się sprzedać)
2025-04-06;PLN-086;Gdańsk;Ryby i mrożonki;Pstrąg;20.15;Uszkodzenie mechaniczne
2025-04-06;PLN-032;Kraków;Mięso i wędliny;Wędliny krojone;5.38;Przeterminowanie (nie udało się sprzedać)
2025-04-06;PLN-038;Kraków;Mięso i wędliny;Kurczak filet;126.13;Przeterminowanie (nie udało się sprzedać)
2025-04-06;PLN-086;Gdańsk;Nabiał i jaja;Ser pleśniowy;139.49;Łańcuch chłodniczy — błąd
2025-04-07;PLN-108;Częstochowa;Mięso i wędliny;Kurczak filet;17.67;Uszkodzenie mechaniczne
2025-04-07;PLN-049;Wrocław;Ryby i mrożonki;Krewetki świeże;28.09;Przeterminowanie (nie udało się sprzedać)
2025-04-07;PLN-071;Poznań;Ryby i mrożonki;Łosoś świeży;418.77;Przeterminowanie (nie udało się sprzedać)
2025-04-07;PLN-101;Katowice;Pieczywo;Tort biszkoptowy;25.93;Przeterminowanie (nie udało się sprzedać)
2025-04-07;PLN-072;Poznań;Warzywa i owoce;Pomidory koktajl;53.67;Uszkodzenie mechaniczne
2025-04-07;PLN-105;Toruń;Mięso i wędliny;Mielone wieprzowo-wołowe;162.78;Błąd zatowarowania (nadmiar)
2025-04-07;PLN-097;Szczecin;Ryby i mrożonki;Łosoś świeży;31.24;Przeterminowanie (nie udało się sprzedać)
2025-04-07;PLN-064;Poznań;Ryby i mrożonki;Krewetki świeże;70.25;Przeterminowanie (nie udało się sprzedać)
2025-04-08;PLN-135;Wałbrzych;Nabiał i jaja;Śmietana;125.79;Przeterminowanie (nie udało się sprzedać)
2025-04-08;PLN-098;Szczecin;Pieczywo;Tort biszkoptowy;84.6;Przeterminowanie (nie udało się sprzedać)
2025-04-08;PLN-137;Jelenia Góra;Ryby i mrożonki;Pstrąg;137.7;Przeterminowanie (nie udało się sprzedać)
2025-04-08;PLN-032;Kraków;Warzywa i owoce;Mango;17.08;Przeterminowanie (nie udało się sprzedać)
2025-04-08;PLN-066;Poznań;Ryby i mrożonki;Krewetki świeże;70.78;Przeterminowanie (nie udało się sprzedać)
2025-04-09;PLN-025;Kraków;Pieczywo;Tort biszkoptowy;82.58;Uszkodzenie mechaniczne
2025-04-09;PLN-014;Warszawa;Pieczywo;Bułki kajzerki;134.54;Przeterminowanie (nie udało się sprzedać)
2025-04-09;PLN-063;Poznań;Nabiał i jaja;Twaróg;5.38;Łańcuch chłodniczy — błąd
2025-04-09;PLN-113;Kalisz;Ryby i mrożonki;Łosoś świeży;124.51;Uszkodzenie mechaniczne
2025-04-10;PLN-003;Warszawa;Ryby i mrożonki;Krewetki świeże;176.36;Przeterminowanie (nie udało się sprzedać)
2025-04-10;PLN-131;Legnica;Pieczywo;Bułki kajzerki;206.69;Reklamacja jakościowa od klienta
2025-04-10;PLN-028;Kraków;Ryby i mrożonki;Łosoś świeży;360.03;Przeterminowanie (nie udało się sprzedać)
2025-04-10;PLN-137;Jelenia Góra;Mięso i wędliny;Karkówka;120.21;Przeterminowanie (nie udało się sprzedać)
2025-04-10;PLN-067;Poznań;Mięso i wędliny;Wieprzowina łopatka;15.89;Przeterminowanie (nie udało się sprzedać)
2025-04-10;PLN-091;Lublin;Ryby i mrożonki;Krewetki świeże;9.64;Łańcuch chłodniczy — błąd
2025-04-10;PLN-029;Kraków;Nabiał i jaja;Jogurt naturalny;158.13;Przeterminowanie (nie udało się sprzedać)
2025-04-11;PLN-106;Częstochowa;Pieczywo;Bagietka;311.12;Błąd zatowarowania (nadmiar)
2025-04-11;PLN-007;Warszawa;Mięso i wędliny;Mielone wieprzowo-wołowe;38.61;Przeterminowanie (nie udało się sprzedać)
2025-04-11;PLN-023;Warszawa;Mięso i wędliny;Karkówka;189.25;Uszkodzenie mechaniczne
2025-04-11;PLN-036;Kraków;Nabiał i jaja;Śmietana;21.28;Uszkodzenie mechaniczne
2025-04-11;PLN-074;Łódź;Nabiał i jaja;Twaróg;75.79;Przeterminowanie (nie udało się sprzedać)
2025-04-11;PLN-026;Kraków;Pieczywo;Bagietka;9.8;Przeterminowanie (nie udało się sprzedać)
2025-04-11;PLN-092;Lublin;Nabiał i jaja;Ser pleśniowy;197.31;Przeterminowanie (nie udało się sprzedać)
2025-04-11;PLN-085;Gdańsk;Nabiał i jaja;Mleko świeże;219.84;Reklamacja jakościowa od klienta
2025-04-11;PLN-078;Łódź;Warzywa i owoce;Truskawki;83.62;Przeterminowanie (nie udało się sprzedać)
2025-04-12;PLN-055;Poznań;Warzywa i owoce;Pomidory koktajl;159.7;Przeterminowanie (nie udało się sprzedać)
2025-04-12;PLN-123;Leszno;Mięso i wędliny;Wędliny krojone;126.57;Reklamacja jakościowa od klienta
2025-04-12;PLN-093;Lublin;Mięso i wędliny;Wędliny krojone;112.63;Przeterminowanie (nie udało się sprzedać)
2025-04-13;PLN-130;Nowy Sącz;Warzywa i owoce;Sałata lodowa;77.79;Przeterminowanie (nie udało się sprzedać)
2025-04-13;PLN-100;Katowice;Warzywa i owoce;Awokado;85.15;Przeterminowanie (nie udało się sprzedać)
2025-04-13;PLN-023;Warszawa;Pieczywo;Bagietka;6.87;Przeterminowanie (nie udało się sprzedać)
2025-04-13;PLN-045;Wrocław;Nabiał i jaja;Twaróg;119.14;Uszkodzenie mechaniczne
2025-04-14;PLN-061;Poznań;Nabiał i jaja;Śmietana;20.21;Błąd zatowarowania (nadmiar)
2025-04-14;PLN-124;Leszno;Ryby i mrożonki;Pstrąg;94.49;Błąd zatowarowania (nadmiar)
2025-04-14;PLN-106;Częstochowa;Ryby i mrożonki;Łosoś świeży;120.69;Przeterminowanie (nie udało się sprzedać)
2025-04-14;PLN-139;Radom;Nabiał i jaja;Mleko świeże;223.37;Błąd zatowarowania (nadmiar)
2025-04-15;PLN-041;Wrocław;Warzywa i owoce;Truskawki;157.87;Przeterminowanie (nie udało się sprzedać)
2025-04-15;PLN-060;Poznań;Pieczywo;Bułki kajzerki;136.52;Błąd zatowarowania (nadmiar)
2025-04-15;PLN-073;Łódź;Mięso i wędliny;Karkówka;79.16;Przeterminowanie (nie udało się sprzedać)
2025-04-15;PLN-042;Wrocław;Mięso i wędliny;Wędliny krojone;200.21;Przeterminowanie (nie udało się sprzedać)
2025-04-15;PLN-139;Radom;Warzywa i owoce;Sałata lodowa;14.21;Przeterminowanie (nie udało się sprzedać)
2025-04-15;PLN-066;Poznań;Mięso i wędliny;Wieprzowina łopatka;327.46;Przeterminowanie (nie udało się sprzedać)
2025-04-16;PLN-118;Gniezno;Ryby i mrożonki;Pstrąg;79.15;Uszkodzenie mechaniczne
2025-04-16;PLN-052;Wrocław;Ryby i mrożonki;Pstrąg;46.48;Przeterminowanie (nie udało się sprzedać)
2025-04-16;PLN-131;Legnica;Pieczywo;Tort biszkoptowy;384.71;Przeterminowanie (nie udało się sprzedać)
2025-04-16;PLN-124;Leszno;Warzywa i owoce;Pomidory koktajl;131.99;Przeterminowanie (nie udało się sprzedać)
2025-04-16;PLN-140;Radom;Nabiał i jaja;Mleko świeże;80.93;Przeterminowanie (nie udało się sprzedać)
2025-04-17;PLN-105;Toruń;Ryby i mrożonki;Łosoś świeży;39.89;Przeterminowanie (nie udało się sprzedać)
2025-04-17;PLN-004;Warszawa;Ryby i mrożonki;Pstrąg;345.42;Uszkodzenie mechaniczne
2025-04-17;PLN-124;Leszno;Mięso i wędliny;Wieprzowina łopatka;299.41;Uszkodzenie mechaniczne
2025-04-18;PLN-102;Katowice;Mięso i wędliny;Mielone wieprzowo-wołowe;6.46;Przeterminowanie (nie udało się sprzedać)
2025-04-18;PLN-035;Kraków;Ryby i mrożonki;Łosoś świeży;89.58;Przeterminowanie (nie udało się sprzedać)
2025-04-18;PLN-061;Poznań;Pieczywo;Chleb wiejski;198.12;Błąd zatowarowania (nadmiar)
2025-04-18;PLN-070;Poznań;Warzywa i owoce;Mango;188.85;Przeterminowanie (nie udało się sprzedać)
2025-04-18;PLN-020;Warszawa;Ryby i mrożonki;Pstrąg;13.96;Reklamacja jakościowa od klienta
2025-04-18;PLN-134;Wałbrzych;Pieczywo;Bułki kajzerki;81.68;Przeterminowanie (nie udało się sprzedać)
2025-04-18;PLN-093;Lublin;Mięso i wędliny;Karkówka;182.56;Reklamacja jakościowa od klienta
2025-04-19;PLN-101;Katowice;Warzywa i owoce;Sałata lodowa;156.1;Przeterminowanie (nie udało się sprzedać)
2025-04-19;PLN-069;Poznań;Pieczywo;Chleb wiejski;27.79;Przeterminowanie (nie udało się sprzedać)
2025-04-19;PLN-054;Wrocław;Ryby i mrożonki;Pstrąg;33.89;Błąd zatowarowania (nadmiar)
2025-04-19;PLN-133;Legnica;Mięso i wędliny;Wędliny krojone;376.86;Błąd zatowarowania (nadmiar)
2025-04-19;PLN-060;Poznań;Pieczywo;Tort biszkoptowy;117.67;Przeterminowanie (nie udało się sprzedać)
2025-04-19;PLN-089;Gdańsk;Nabiał i jaja;Mleko świeże;141.12;Przeterminowanie (nie udało się sprzedać)
2025-04-22;PLN-033;Kraków;Pieczywo;Chleb wiejski;251.36;Przeterminowanie (nie udało się sprzedać)
2025-04-22;PLN-096;Bydgoszcz;Ryby i mrożonki;Krewetki świeże;16.39;Błąd zatowarowania (nadmiar)
2025-04-22;PLN-140;Radom;Mięso i wędliny;Schab;168.89;Łańcuch chłodniczy — błąd
2025-04-23;PLN-069;Poznań;Warzywa i owoce;Truskawki;242.77;Przeterminowanie (nie udało się sprzedać)
2025-04-23;PLN-030;Kraków;Pieczywo;Chleb wiejski;36.79;Przeterminowanie (nie udało się sprzedać)
2025-04-23;PLN-054;Wrocław;Ryby i mrożonki;Łosoś świeży;87.68;Przeterminowanie (nie udało się sprzedać)
2025-04-23;PLN-085;Gdańsk;Ryby i mrożonki;Pstrąg;537.38;Uszkodzenie mechaniczne
2025-04-23;PLN-056;Poznań;Pieczywo;Chleb wiejski;46.38;Przeterminowanie (nie udało się sprzedać)
2025-04-24;PLN-061;Poznań;Pieczywo;Bagietka;137.42;Przeterminowanie (nie udało się sprzedać)
2025-04-24;PLN-120;Konin;Pieczywo;Bułki kajzerki;113.4;Przeterminowanie (nie udało się sprzedać)
2025-04-24;PLN-098;Szczecin;Mięso i wędliny;Wędliny krojone;144.74;Przeterminowanie (nie udało się sprzedać)
2025-04-25;PLN-135;Wałbrzych;Warzywa i owoce;Mango;788.99;Przeterminowanie (nie udało się sprzedać)
2025-04-25;PLN-025;Kraków;Ryby i mrożonki;Krewetki świeże;187.14;Uszkodzenie mechaniczne
2025-04-25;PLN-110;Opole;Pieczywo;Chleb wiejski;32.34;Przeterminowanie (nie udało się sprzedać)
2025-04-26;PLN-123;Leszno;Mięso i wędliny;Wieprzowina łopatka;343.57;Błąd zatowarowania (nadmiar)
2025-04-26;PLN-068;Poznań;Pieczywo;Bagietka;88.43;Przeterminowanie (nie udało się sprzedać)
2025-04-26;PLN-063;Poznań;Warzywa i owoce;Awokado;243.49;Przeterminowanie (nie udało się sprzedać)
2025-04-26;PLN-016;Warszawa;Pieczywo;Bagietka;197.67;Błąd zatowarowania (nadmiar)
2025-04-26;PLN-026;Kraków;Pieczywo;Chleb wiejski;56.39;Przeterminowanie (nie udało się sprzedać)
2025-04-26;PLN-047;Wrocław;Ryby i mrożonki;Pstrąg;43.71;Przeterminowanie (nie udało się sprzedać)
2025-04-27;PLN-032;Kraków;Pieczywo;Tort biszkoptowy;139.06;Przeterminowanie (nie udało się sprzedać)
2025-04-27;PLN-048;Wrocław;Warzywa i owoce;Maliny;188.6;Łańcuch chłodniczy — błąd
2025-04-27;PLN-047;Wrocław;Warzywa i owoce;Banany dojrzałe;86.23;Przeterminowanie (nie udało się sprzedać)
2025-04-27;PLN-106;Częstochowa;Nabiał i jaja;Twaróg;57.96;Przeterminowanie (nie udało się sprzedać)
2025-04-27;PLN-093;Lublin;Nabiał i jaja;Jogurt naturalny;49.8;Błąd zatowarowania (nadmiar)
2025-04-27;PLN-074;Łódź;Mięso i wędliny;Karkówka;845.35;Przeterminowanie (nie udało się sprzedać)
2025-04-28;PLN-067;Poznań;Ryby i mrożonki;Pstrąg;52.15;Przeterminowanie (nie udało się sprzedać)
2025-04-28;PLN-010;Warszawa;Warzywa i owoce;Borówki;12.84;Przeterminowanie (nie udało się sprzedać)
2025-04-28;PLN-046;Wrocław;Warzywa i owoce;Truskawki;200.01;Uszkodzenie mechaniczne
2025-04-28;PLN-056;Poznań;Ryby i mrożonki;Pstrąg;18.95;Przeterminowanie (nie udało się sprzedać)
2025-04-28;PLN-135;Wałbrzych;Mięso i wędliny;Kurczak filet;139.92;Przeterminowanie (nie udało się sprzedać)
2025-04-29;PLN-004;Warszawa;Pieczywo;Bagietka;59.15;Przeterminowanie (nie udało się sprzedać)
2025-04-29;PLN-106;Częstochowa;Nabiał i jaja;Jogurt naturalny;13.6;Uszkodzenie mechaniczne
2025-04-29;PLN-108;Częstochowa;Warzywa i owoce;Maliny;5.38;Przeterminowanie (nie udało się sprzedać)
2025-04-29;PLN-061;Poznań;Mięso i wędliny;Wieprzowina łopatka;101.01;Przeterminowanie (nie udało się sprzedać)
2025-04-29;PLN-071;Poznań;Warzywa i owoce;Awokado;43.48;Przeterminowanie (nie udało się sprzedać)
2025-04-30;PLN-069;Poznań;Nabiał i jaja;Ser pleśniowy;112.47;Przeterminowanie (nie udało się sprzedać)
2025-04-30;PLN-065;Poznań;Mięso i wędliny;Boczek;87.2;Reklamacja jakościowa od klienta
2025-04-30;PLN-133;Legnica;Pieczywo;Bagietka;237.02;Przeterminowanie (nie udało się sprzedać)
2025-04-30;PLN-113;Kalisz;Nabiał i jaja;Jogurt naturalny;9.78;Przeterminowanie (nie udało się sprzedać)
2025-04-30;PLN-136;Jelenia Góra;Pieczywo;Bagietka;91.14;Przeterminowanie (nie udało się sprzedać)
2025-04-30;PLN-052;Wrocław;Warzywa i owoce;Truskawki;77.88;Przeterminowanie (nie udało się sprzedać)
2025-05-02;PLN-116;Płock;Warzywa i owoce;Mango;134.52;Uszkodzenie mechaniczne
2025-05-02;PLN-001;Warszawa;Mięso i wędliny;Boczek;206.51;Uszkodzenie mechaniczne
2025-05-02;PLN-073;Łódź;Pieczywo;Chleb wiejski;89.59;Łańcuch chłodniczy — błąd
2025-05-02;PLN-001;Warszawa;Warzywa i owoce;Truskawki;398.82;Przeterminowanie (nie udało się sprzedać)
2025-05-02;PLN-106;Częstochowa;Pieczywo;Bagietka;238.02;Przeterminowanie (nie udało się sprzedać)
2025-05-02;PLN-106;Częstochowa;Ryby i mrożonki;Krewetki świeże;88.98;Błąd zatowarowania (nadmiar)
2025-05-02;PLN-053;Wrocław;Pieczywo;Tort biszkoptowy;114.66;Przeterminowanie (nie udało się sprzedać)
2025-05-02;PLN-071;Poznań;Ryby i mrożonki;Krewetki świeże;157.57;Przeterminowanie (nie udało się sprzedać)
2025-05-04;PLN-079;Łódź;Pieczywo;Chleb wiejski;104.58;Reklamacja jakościowa od klienta
2025-05-04;PLN-074;Łódź;Mięso i wędliny;Mielone wieprzowo-wołowe;217.81;Przeterminowanie (nie udało się sprzedać)
2025-05-04;PLN-096;Bydgoszcz;Nabiał i jaja;Mleko świeże;17.51;Przeterminowanie (nie udało się sprzedać)
2025-05-04;PLN-114;Kalisz;Ryby i mrożonki;Krewetki świeże;62.63;Uszkodzenie mechaniczne
2025-05-05;PLN-059;Poznań;Warzywa i owoce;Banany dojrzałe;106.44;Błąd zatowarowania (nadmiar)
2025-05-05;PLN-042;Wrocław;Mięso i wędliny;Kurczak filet;99.41;Przeterminowanie (nie udało się sprzedać)
2025-05-05;PLN-104;Toruń;Pieczywo;Chleb wiejski;168.07;Przeterminowanie (nie udało się sprzedać)
2025-05-06;PLN-029;Kraków;Nabiał i jaja;Twaróg;190.49;Przeterminowanie (nie udało się sprzedać)
2025-05-06;PLN-085;Gdańsk;Ryby i mrożonki;Krewetki świeże;52.84;Błąd zatowarowania (nadmiar)
2025-05-07;PLN-021;Warszawa;Mięso i wędliny;Mielone wieprzowo-wołowe;40.39;Łańcuch chłodniczy — błąd
2025-05-07;PLN-069;Poznań;Nabiał i jaja;Mleko świeże;62.48;Przeterminowanie (nie udało się sprzedać)
2025-05-07;PLN-030;Kraków;Warzywa i owoce;Awokado;12.81;Przeterminowanie (nie udało się sprzedać)
2025-05-07;PLN-068;Poznań;Mięso i wędliny;Mielone wieprzowo-wołowe;139.18;Przeterminowanie (nie udało się sprzedać)
2025-05-08;PLN-134;Wałbrzych;Warzywa i owoce;Banany dojrzałe;407.19;Przeterminowanie (nie udało się sprzedać)
2025-05-08;PLN-063;Poznań;Nabiał i jaja;Twaróg;236.03;Przeterminowanie (nie udało się sprzedać)
2025-05-08;PLN-067;Poznań;Warzywa i owoce;Pomidory koktajl;40.45;Przeterminowanie (nie udało się sprzedać)
2025-05-08;PLN-037;Kraków;Ryby i mrożonki;Pstrąg;257.53;Uszkodzenie mechaniczne
2025-05-08;PLN-102;Katowice;Mięso i wędliny;Wędliny krojone;96.92;Przeterminowanie (nie udało się sprzedać)
2025-05-09;PLN-045;Wrocław;Ryby i mrożonki;Pstrąg;290.58;Błąd zatowarowania (nadmiar)
2025-05-09;PLN-030;Kraków;Mięso i wędliny;Mielone wieprzowo-wołowe;28.29;Reklamacja jakościowa od klienta
2025-05-10;PLN-015;Warszawa;Ryby i mrożonki;Pstrąg;168.99;Uszkodzenie mechaniczne
2025-05-10;PLN-001;Warszawa;Ryby i mrożonki;Łosoś świeży;100.63;Przeterminowanie (nie udało się sprzedać)
2025-05-10;PLN-068;Poznań;Warzywa i owoce;Pomidory koktajl;100.33;Przeterminowanie (nie udało się sprzedać)
2025-05-10;PLN-132;Legnica;Ryby i mrożonki;Łosoś świeży;5.4;Przeterminowanie (nie udało się sprzedać)
2025-05-10;PLN-091;Lublin;Mięso i wędliny;Karkówka;659.63;Przeterminowanie (nie udało się sprzedać)
2025-05-10;PLN-119;Gniezno;Mięso i wędliny;Boczek;81.82;Przeterminowanie (nie udało się sprzedać)
2025-05-11;PLN-006;Warszawa;Nabiał i jaja;Jogurt naturalny;400.92;Przeterminowanie (nie udało się sprzedać)
2025-05-11;PLN-099;Szczecin;Pieczywo;Bułki kajzerki;29.32;Łańcuch chłodniczy — błąd
2025-05-11;PLN-025;Kraków;Nabiał i jaja;Śmietana;133.49;Błąd zatowarowania (nadmiar)
2025-05-11;PLN-040;Kraków;Ryby i mrożonki;Krewetki świeże;131.82;Łańcuch chłodniczy — błąd
2025-05-11;PLN-076;Łódź;Pieczywo;Bagietka;7.13;Przeterminowanie (nie udało się sprzedać)
2025-05-11;PLN-117;Płock;Warzywa i owoce;Truskawki;72.92;Przeterminowanie (nie udało się sprzedać)
2025-05-11;PLN-065;Poznań;Nabiał i jaja;Twaróg;66.11;Przeterminowanie (nie udało się sprzedać)
2025-05-11;PLN-114;Kalisz;Mięso i wędliny;Wędliny krojone;6.77;Łańcuch chłodniczy — błąd
2025-05-12;PLN-059;Poznań;Warzywa i owoce;Truskawki;49.96;Przeterminowanie (nie udało się sprzedać)
2025-05-12;PLN-095;Bydgoszcz;Ryby i mrożonki;Łosoś świeży;33.58;Błąd zatowarowania (nadmiar)
2025-05-12;PLN-137;Jelenia Góra;Warzywa i owoce;Pomidory koktajl;504.27;Przeterminowanie (nie udało się sprzedać)
2025-05-12;PLN-096;Bydgoszcz;Mięso i wędliny;Kurczak filet;17.78;Uszkodzenie mechaniczne
2025-05-12;PLN-023;Warszawa;Mięso i wędliny;Karkówka;244.54;Uszkodzenie mechaniczne
2025-05-13;PLN-093;Lublin;Nabiał i jaja;Twaróg;120.95;Uszkodzenie mechaniczne
2025-05-13;PLN-036;Kraków;Mięso i wędliny;Schab;22.47;Przeterminowanie (nie udało się sprzedać)
2025-05-13;PLN-087;Gdańsk;Warzywa i owoce;Maliny;250.65;Błąd zatowarowania (nadmiar)
2025-05-13;PLN-107;Częstochowa;Nabiał i jaja;Jogurt naturalny;51.28;Przeterminowanie (nie udało się sprzedać)
2025-05-13;PLN-099;Szczecin;Nabiał i jaja;Jogurt naturalny;90.67;Błąd zatowarowania (nadmiar)
2025-05-13;PLN-075;Łódź;Pieczywo;Bułki kajzerki;287.28;Przeterminowanie (nie udało się sprzedać)
2025-05-13;PLN-042;Wrocław;Pieczywo;Tort biszkoptowy;31.15;Łańcuch chłodniczy — błąd
2025-05-13;PLN-003;Warszawa;Mięso i wędliny;Boczek;117.39;Przeterminowanie (nie udało się sprzedać)
2025-05-13;PLN-055;Poznań;Nabiał i jaja;Twaróg;85.13;Przeterminowanie (nie udało się sprzedać)
2025-05-14;PLN-126;Tarnów;Mięso i wędliny;Wieprzowina łopatka;65.8;Przeterminowanie (nie udało się sprzedać)
2025-05-14;PLN-030;Kraków;Mięso i wędliny;Schab;62.47;Przeterminowanie (nie udało się sprzedać)
2025-05-14;PLN-026;Kraków;Pieczywo;Bułki kajzerki;113.35;Przeterminowanie (nie udało się sprzedać)
2025-05-14;PLN-122;Leszno;Ryby i mrożonki;Łosoś świeży;144.69;Uszkodzenie mechaniczne
2025-05-14;PLN-092;Lublin;Nabiał i jaja;Śmietana;38.98;Łańcuch chłodniczy — błąd
2025-05-15;PLN-022;Warszawa;Warzywa i owoce;Truskawki;112.32;Przeterminowanie (nie udało się sprzedać)
2025-05-15;PLN-014;Warszawa;Pieczywo;Tort biszkoptowy;195.94;Łańcuch chłodniczy — błąd
2025-05-15;PLN-049;Wrocław;Nabiał i jaja;Ser pleśniowy;81.42;Uszkodzenie mechaniczne
2025-05-15;PLN-076;Łódź;Pieczywo;Tort biszkoptowy;44.93;Przeterminowanie (nie udało się sprzedać)
2025-05-16;PLN-065;Poznań;Mięso i wędliny;Wędliny krojone;275.35;Łańcuch chłodniczy — błąd
2025-05-16;PLN-122;Leszno;Nabiał i jaja;Mleko świeże;20.4;Uszkodzenie mechaniczne
2025-05-16;PLN-059;Poznań;Nabiał i jaja;Twaróg;27.92;Przeterminowanie (nie udało się sprzedać)
2025-05-16;PLN-140;Radom;Ryby i mrożonki;Pstrąg;18.45;Uszkodzenie mechaniczne
2025-05-17;PLN-080;Łódź;Pieczywo;Bagietka;40.77;Błąd zatowarowania (nadmiar)
2025-05-17;PLN-043;Wrocław;Ryby i mrożonki;Krewetki świeże;426.31;Przeterminowanie (nie udało się sprzedać)
2025-05-17;PLN-123;Leszno;Warzywa i owoce;Truskawki;109.78;Łańcuch chłodniczy — błąd
2025-05-17;PLN-014;Warszawa;Warzywa i owoce;Awokado;35.55;Błąd zatowarowania (nadmiar)
2025-05-17;PLN-133;Legnica;Ryby i mrożonki;Łosoś świeży;24.75;Błąd zatowarowania (nadmiar)
2025-05-17;PLN-088;Gdańsk;Pieczywo;Bagietka;46.61;Przeterminowanie (nie udało się sprzedać)
2025-05-18;PLN-021;Warszawa;Mięso i wędliny;Mielone wieprzowo-wołowe;5.4;Błąd zatowarowania (nadmiar)
2025-05-18;PLN-126;Tarnów;Warzywa i owoce;Borówki;78.34;Błąd zatowarowania (nadmiar)
2025-05-18;PLN-028;Kraków;Nabiał i jaja;Twaróg;297.02;Uszkodzenie mechaniczne
2025-05-18;PLN-135;Wałbrzych;Warzywa i owoce;Sałata lodowa;155.14;Błąd zatowarowania (nadmiar)
2025-05-18;PLN-043;Wrocław;Pieczywo;Tort biszkoptowy;118.26;Przeterminowanie (nie udało się sprzedać)
2025-05-18;PLN-105;Toruń;Mięso i wędliny;Kurczak filet;81.08;Błąd zatowarowania (nadmiar)
