Data;Miasto;Temp_min (°C);Temp_avg (°C);Temp_max (°C);Opady (mm);Śnieg (cm);Nasłonecznienie (h);Kategoria pogody
2024-08-01;Poznań;17.1;21.6;26.4;7.0;0.0;0.0;Pochmurno z opadami
2024-08-02;Poznań;13.7;18.0;22.1;0.0;0.0;10.7;Słonecznie
2024-08-03;Poznań;20.7;23.8;30.2;0.0;0.0;8.7;Słonecznie
2024-08-04;Poznań;20.1;25.2;31.2;0.3;0.0;5.2;Pochmurno z opadami
2024-08-05;Poznań;14.9;18.9;24.5;0.0;0.0;12.0;Słonecznie
2024-08-06;Poznań;12.9;17.6;25.3;0.0;0.0;9.8;Słonecznie
2024-08-07;Poznań;18.6;23.5;30.8;2.4;0.0;0.0;Pochmurno z opadami
2024-08-08;Poznań;19.8;21.7;23.7;0.0;0.0;4.5;Pochmurno
2024-08-09;Poznań;14.1;20.0;23.1;9.8;0.0;5.4;Deszcz
2024-08-10;Poznań;18.9;23.6;27.5;2.3;0.0;5.2;Pochmurno z opadami
2024-08-11;Poznań;16.5;19.2;24.8;4.5;0.0;2.5;Pochmurno z opadami
2024-08-12;Poznań;14.4;18.3;23.1;0.0;0.0;6.7;Pochmurno
2024-08-13;Poznań;24.2;27.1;33.9;2.7;0.0;1.1;Upał
2024-08-14;Poznań;17.9;21.4;26.8;0.0;0.0;12.4;Słonecznie
2024-08-15;Poznań;13.9;18.0;24.2;0.3;0.0;2.6;Pochmurno z opadami
2024-08-16;Poznań;18.0;21.6;28.3;2.7;0.0;0.0;Pochmurno z opadami
2024-08-17;Poznań;9.3;15.9;20.5;0.0;0.0;7.8;Słonecznie
2024-08-18;Poznań;17.2;22.5;29.6;1.0;0.0;5.3;Pochmurno z opadami
2024-08-19;Poznań;10.7;14.5;21.5;8.8;0.0;0.7;Deszcz
2024-08-20;Poznań;14.7;20.0;26.2;0.0;0.0;6.5;Pochmurno
2024-08-21;Poznań;15.1;17.8;22.9;0.0;0.0;4.2;Pochmurno
2024-08-22;Poznań;13.8;17.1;24.0;3.0;0.0;1.7;Pochmurno z opadami
2024-08-23;Poznań;14.5;18.9;24.4;2.2;0.0;0.0;Pochmurno z opadami
2024-08-24;Poznań;17.5;22.4;25.1;2.8;0.0;0.9;Pochmurno z opadami
2024-08-25;Poznań;15.2;18.3;22.4;0.4;0.0;0.0;Pochmurno z opadami
2024-08-26;Poznań;15.6;19.2;27.0;3.8;0.0;3.9;Pochmurno z opadami
2024-08-27;Poznań;14.9;17.9;21.5;0.0;0.0;9.5;Słonecznie
2024-08-28;Poznań;15.5;19.4;26.7;1.1;0.0;3.0;Pochmurno z opadami
2024-08-29;Poznań;17.4;20.4;27.4;2.8;0.0;4.8;Pochmurno z opadami
2024-08-30;Poznań;18.4;23.0;26.5;7.2;0.0;0.0;Pochmurno z opadami
2024-08-31;Poznań;18.4;19.6;21.1;0.0;0.0;3.9;Pochmurno
2024-09-01;Poznań;14.5;19.2;23.7;0.0;0.0;12.1;Słonecznie
2024-09-02;Poznań;19.1;20.7;25.4;2.2;0.0;0.0;Pochmurno z opadami
2024-09-03;Poznań;12.9;16.8;20.2;6.3;0.0;2.3;Pochmurno z opadami
2024-09-04;Poznań;10.5;16.9;23.5;0.0;0.0;7.6;Słonecznie
2024-09-05;Poznań;11.9;14.7;18.8;0.0;0.0;9.2;Słonecznie
2024-09-06;Poznań;16.5;19.4;25.8;0.0;0.0;5.8;Pochmurno
2024-09-07;Poznań;13.5;15.4;17.7;0.4;0.0;0.0;Pochmurno z opadami
2024-09-08;Poznań;6.6;10.3;16.9;0.0;0.0;9.4;Słonecznie
2024-09-09;Poznań;11.2;15.3;19.3;0.0;0.0;8.4;Słonecznie
2024-09-10;Poznań;15.4;20.8;26.8;8.5;0.0;0.8;Deszcz
2024-09-11;Poznań;9.3;14.7;21.1;1.4;0.0;2.4;Pochmurno z opadami
2024-09-12;Poznań;13.2;18.2;23.7;0.0;0.0;7.5;Słonecznie
2024-09-13;Poznań;14.9;17.4;20.9;1.2;0.0;2.1;Pochmurno z opadami
2024-09-14;Poznań;14.9;19.0;25.6;0.0;0.0;11.5;Słonecznie
2024-09-15;Poznań;6.3;10.2;14.8;0.1;0.0;0.0;Pochmurno z opadami
2024-09-16;Poznań;12.5;14.4;18.4;0.0;0.0;7.8;Słonecznie
2024-09-17;Poznań;11.3;18.6;26.0;1.8;0.0;0.1;Pochmurno z opadami
2024-09-18;Poznań;11.8;14.8;18.5;0.9;0.0;5.6;Pochmurno z opadami
2024-09-19;Poznań;11.8;16.8;21.5;2.5;0.0;3.6;Pochmurno z opadami
2024-09-20;Poznań;7.9;10.8;14.4;0.0;0.0;10.9;Słonecznie
2024-09-21;Poznań;7.1;8.9;14.7;3.8;0.0;2.6;Pochmurno z opadami
2024-09-22;Poznań;14.5;18.3;22.3;0.4;0.0;2.4;Pochmurno z opadami
2024-09-23;Poznań;10.5;13.7;17.7;0.0;0.0;10.2;Słonecznie
2024-09-24;Poznań;12.1;15.8;21.6;0.0;0.0;10.3;Słonecznie
2024-09-25;Poznań;8.3;11.8;17.6;0.0;0.0;3.7;Pochmurno
2024-09-26;Poznań;12.2;14.5;21.2;1.0;0.0;7.2;Słonecznie
2024-09-27;Poznań;7.2;10.8;16.3;13.6;0.0;1.5;Deszcz
2024-09-28;Poznań;10.2;14.6;19.1;20.1;0.0;2.2;Deszcz
2024-09-29;Poznań;10.3;13.3;17.2;0.0;0.0;4.5;Pochmurno
2024-09-30;Poznań;2.9;9.9;13.5;1.5;0.0;0.0;Pochmurno z opadami
2024-10-01;Poznań;4.4;8.1;12.4;0.8;0.0;2.9;Pochmurno z opadami
2024-10-02;Poznań;10.7;14.3;16.0;0.0;0.0;7.9;Słonecznie
2024-10-03;Poznań;0.0;7.3;10.5;0.0;0.0;7.6;Słonecznie
2024-10-04;Poznań;8.5;12.1;16.6;0.4;0.0;3.0;Pochmurno z opadami
2024-10-05;Poznań;8.4;11.5;15.0;4.0;0.0;5.4;Pochmurno z opadami
2024-10-06;Poznań;7.5;11.8;17.4;0.0;0.0;11.3;Słonecznie
2024-10-07;Poznań;6.6;10.0;16.0;0.0;0.0;3.7;Pochmurno
2024-10-08;Poznań;6.0;9.8;13.1;0.0;0.0;10.5;Słonecznie
2024-10-09;Poznań;3.4;7.2;12.7;0.0;0.0;11.2;Słonecznie
2024-10-10;Poznań;4.5;9.9;16.2;1.4;0.0;2.3;Pochmurno z opadami
2024-10-11;Poznań;4.7;8.5;16.3;0.0;0.0;9.5;Słonecznie
2024-10-12;Poznań;3.3;7.9;10.6;3.8;0.0;1.5;Pochmurno z opadami
2024-10-13;Poznań;4.6;7.1;11.9;0.0;0.0;10.8;Słonecznie
2024-10-14;Poznań;5.6;9.0;11.2;2.9;0.0;3.3;Pochmurno z opadami
2024-10-15;Poznań;2.9;5.1;10.3;2.7;0.0;1.3;Pochmurno z opadami
2024-10-16;Poznań;7.1;11.0;16.0;0.0;0.0;6.7;Pochmurno
2024-10-17;Poznań;2.4;5.6;9.2;4.1;0.0;3.6;Pochmurno z opadami
2024-10-18;Poznań;7.8;8.5;15.6;0.0;0.0;8.0;Słonecznie
2024-10-19;Poznań;-1.6;3.3;11.3;7.8;0.0;0.0;Pochmurno z opadami
2024-10-20;Poznań;1.5;4.4;7.9;0.0;0.0;6.3;Pochmurno
2024-10-21;Poznań;2.8;6.4;10.2;0.0;0.0;6.2;Pochmurno
2024-10-22;Poznań;2.2;6.4;10.8;1.1;0.0;4.8;Pochmurno z opadami
2024-10-23;Poznań;5.9;10.3;15.9;0.0;0.0;8.6;Słonecznie
2024-10-24;Poznań;1.9;5.8;10.1;1.6;0.0;4.1;Pochmurno z opadami
2024-10-25;Poznań;2.4;6.1;10.3;0.0;0.0;7.8;Słonecznie
2024-10-26;Poznań;-0.3;3.0;9.0;0.0;0.0;7.2;Słonecznie
2024-10-27;Poznań;-2.1;1.2;4.3;1.1;0.0;2.6;Pochmurno z opadami
2024-10-28;Poznań;-3.2;1.2;6.1;5.2;0.0;6.9;Pochmurno z opadami
2024-10-29;Poznań;-0.4;1.9;7.5;5.0;0.0;1.1;Pochmurno z opadami
2024-10-30;Poznań;11.1;13.3;18.5;0.0;0.0;6.4;Pochmurno
2024-10-31;Poznań;-0.2;5.9;12.4;0.0;0.0;5.1;Pochmurno
2024-11-01;Poznań;5.8;6.6;7.3;4.4;0.0;1.4;Pochmurno z opadami
2024-11-02;Poznań;-0.6;4.5;10.9;0.0;0.0;9.1;Słonecznie
2024-11-03;Poznań;3.9;7.7;12.1;3.7;0.0;1.2;Pochmurno z opadami
2024-11-04;Poznań;-2.2;5.1;12.1;0.0;0.0;6.0;Pochmurno
2024-11-05;Poznań;5.3;10.3;16.1;3.0;0.0;1.8;Pochmurno z opadami
2024-11-06;Poznań;3.4;8.2;13.9;0.0;0.0;8.6;Słonecznie
2024-11-07;Poznań;-2.0;1.9;5.6;0.0;0.0;7.9;Słonecznie
2024-11-08;Poznań;-8.1;-3.5;1.3;0.0;0.9;7.2;Śnieg
2024-11-09;Poznań;-0.4;3.7;8.6;0.0;0.0;9.2;Słonecznie
2024-11-10;Poznań;-3.7;0.8;8.2;0.0;1.3;7.4;Śnieg
2024-11-11;Poznań;0.0;5.3;11.3;0.0;0.0;7.1;Słonecznie
2024-11-12;Poznań;-5.6;-1.9;2.7;0.0;2.5;10.5;Śnieg
2024-11-13;Poznań;-9.4;-4.1;1.5;1.7;0.0;5.1;Pochmurno z opadami
2024-11-14;Poznań;3.6;5.5;13.3;0.0;0.0;8.9;Słonecznie
2024-11-15;Poznań;-4.5;2.0;9.4;6.4;0.0;3.6;Pochmurno z opadami
2024-11-16;Poznań;-6.5;-0.6;4.3;0.0;0.0;7.5;Słonecznie
2024-11-17;Poznań;-3.2;0.7;4.8;0.0;0.4;8.5;Śnieg
2024-11-18;Poznań;0.7;2.3;7.1;1.1;0.0;2.3;Pochmurno z opadami
2024-11-19;Poznań;-1.9;1.0;4.5;0.0;8.4;6.1;Śnieg
2024-11-20;Poznań;-2.5;2.3;9.2;0.0;0.0;8.5;Słonecznie
2024-11-21;Poznań;-2.6;1.6;7.8;4.1;0.0;0.0;Pochmurno z opadami
2024-11-22;Poznań;-0.9;2.7;7.7;0.0;0.0;9.0;Słonecznie
2024-11-23;Poznań;-2.3;-1.8;3.9;0.0;0.0;10.3;Słonecznie
2024-11-24;Poznań;-3.3;-0.2;4.2;5.6;0.0;0.0;Pochmurno z opadami
2024-11-25;Poznań;-7.6;-4.4;0.3;0.0;0.0;9.2;Słonecznie
2024-11-26;Poznań;-6.4;-3.5;2.4;0.0;0.0;10.3;Słonecznie
2024-11-27;Poznań;-4.6;-2.6;8.3;0.0;0.0;9.9;Słonecznie
2024-11-28;Poznań;-7.1;-1.8;2.9;4.8;0.0;4.1;Pochmurno z opadami
2024-11-29;Poznań;-11.3;-8.7;-2.7;0.4;1.1;2.4;Śnieg
2024-11-30;Poznań;-5.4;-1.4;3.6;0.0;0.0;9.3;Słonecznie
2024-12-01;Poznań;-4.7;-1.1;2.1;7.6;6.7;5.3;Śnieg
2024-12-02;Poznań;-2.9;3.7;10.0;0.0;0.0;4.0;Pochmurno
2024-12-03;Poznań;-10.2;-7.0;-2.1;0.0;0.0;7.8;Słonecznie
2024-12-04;Poznań;-3.5;-1.6;6.3;1.7;1.0;5.6;Śnieg
2024-12-05;Poznań;-8.5;-2.6;2.4;3.7;0.0;2.6;Pochmurno z opadami
2024-12-06;Poznań;-5.4;-2.1;0.4;0.0;1.5;13.3;Śnieg
2024-12-07;Poznań;-6.0;-2.2;2.6;0.0;0.6;10.1;Śnieg
2024-12-08;Poznań;-4.4;-1.6;4.4;3.9;0.0;1.4;Pochmurno z opadami
2024-12-09;Poznań;-7.7;-0.7;7.6;0.0;0.0;8.8;Słonecznie
2024-12-10;Poznań;-5.9;-2.7;3.7;0.0;0.0;9.7;Słonecznie
2024-12-11;Poznań;-10.4;-5.3;1.5;0.0;0.7;5.3;Śnieg
2024-12-12;Poznań;-15.1;-11.2;-4.1;0.0;0.0;4.7;Pochmurno
2024-12-13;Poznań;-5.4;-2.4;1.9;1.4;0.0;4.3;Pochmurno z opadami
2024-12-14;Poznań;-9.4;-5.4;-1.0;0.0;0.1;8.7;Śnieg
2024-12-15;Poznań;-12.0;-6.5;-0.7;0.0;0.0;12.2;Słonecznie
2024-12-16;Poznań;-2.7;0.8;10.3;1.3;0.4;2.1;Śnieg
2024-12-17;Poznań;-16.8;-10.4;-2.5;0.0;0.0;5.6;Pochmurno
2024-12-18;Poznań;-9.0;-4.8;-1.6;0.0;0.0;3.8;Pochmurno
2024-12-19;Poznań;-8.4;-4.9;-0.6;0.0;0.0;8.5;Słonecznie
2024-12-20;Poznań;-12.3;-5.7;-3.0;0.0;0.0;8.9;Słonecznie
2024-12-21;Poznań;-4.8;0.4;3.4;0.0;0.0;4.3;Pochmurno
2024-12-22;Poznań;-8.1;-3.9;3.3;0.0;0.0;9.3;Słonecznie
2024-12-23;Poznań;-9.3;-6.1;-3.5;3.5;0.6;2.3;Śnieg
2024-12-24;Poznań;-8.0;-3.2;-0.6;0.0;0.0;7.6;Słonecznie
2024-12-25;Poznań;-10.2;-6.0;-0.1;0.0;0.0;6.8;Pochmurno
2024-12-26;Poznań;-11.4;-6.4;-3.4;0.0;4.3;6.2;Śnieg
2024-12-27;Poznań;-3.1;0.9;9.2;0.0;0.9;5.2;Śnieg
2024-12-28;Poznań;-3.7;-1.9;0.2;0.0;0.0;9.7;Słonecznie
2024-12-29;Poznań;-8.8;-6.4;1.9;0.0;0.0;5.1;Pochmurno
2024-12-30;Poznań;-10.5;-7.4;-7.4;0.0;2.4;8.2;Śnieg
2024-12-31;Poznań;-5.8;-4.0;0.7;0.0;0.0;8.7;Słonecznie
2025-01-01;Poznań;-8.8;-4.5;1.4;4.8;4.7;0.0;Śnieg
2025-01-02;Poznań;-9.0;-4.9;-2.2;2.7;0.0;0.0;Pochmurno z opadami
2025-01-03;Poznań;-8.3;-3.1;0.5;2.6;0.8;5.0;Śnieg
2025-01-04;Poznań;-9.1;-5.5;-0.5;0.0;0.0;9.4;Słonecznie
2025-01-05;Poznań;-16.3;-10.8;-6.5;0.0;0.0;10.4;Słonecznie
2025-01-06;Poznań;-7.3;-4.0;0.9;1.7;0.0;2.0;Pochmurno z opadami
2025-01-07;Poznań;-14.5;-9.3;-5.5;0.0;0.0;7.8;Słonecznie
2025-01-08;Poznań;-6.5;-1.7;0.4;0.0;0.2;3.8;Śnieg
2025-01-09;Poznań;-10.6;-7.2;2.8;0.0;5.4;3.8;Śnieg
2025-01-10;Poznań;-8.4;-5.5;2.7;0.0;3.7;14.0;Śnieg
2025-01-11;Poznań;-15.2;-9.3;-2.6;0.0;0.3;4.3;Śnieg
2025-01-12;Poznań;-7.6;-7.5;-1.7;0.0;0.0;7.9;Słonecznie
2025-01-13;Poznań;-6.8;-2.3;0.1;0.0;0.0;2.6;Pochmurno
2025-01-14;Poznań;-11.1;-8.1;-1.4;0.0;0.0;8.0;Słonecznie
2025-01-15;Poznań;-4.9;-2.9;3.8;0.0;0.0;9.7;Słonecznie
2025-01-16;Poznań;-17.7;-11.7;-6.6;0.0;0.0;8.9;Słonecznie
2025-01-17;Poznań;-14.4;-8.5;-5.6;1.0;0.0;4.0;Pochmurno z opadami
2025-01-18;Poznań;-12.3;-5.6;-2.6;0.0;1.6;10.2;Śnieg
2025-01-19;Poznań;-2.3;-0.2;6.7;0.0;0.0;5.6;Pochmurno
2025-01-20;Poznań;-13.0;-7.8;-1.0;0.0;0.0;4.9;Pochmurno
2025-01-21;Poznań;-8.6;-3.0;0.3;1.8;0.5;5.8;Śnieg
2025-01-22;Poznań;-7.5;-4.7;0.7;0.0;4.3;8.6;Śnieg
2025-01-23;Poznań;-6.5;-2.9;0.6;0.0;0.0;10.0;Słonecznie
2025-01-24;Poznań;-11.0;-6.8;-2.4;0.0;0.0;8.8;Słonecznie
2025-01-25;Poznań;-13.9;-8.9;-3.9;0.6;0.0;0.2;Pochmurno z opadami
2025-01-26;Poznań;-13.7;-8.5;-2.1;1.2;0.0;0.0;Pochmurno z opadami
2025-01-27;Poznań;-6.0;-2.7;0.9;0.0;0.0;3.7;Pochmurno
2025-01-28;Poznań;-17.1;-12.0;-10.6;3.7;0.0;0.0;Pochmurno z opadami
2025-01-29;Poznań;-10.6;-5.8;-3.7;0.0;0.0;5.8;Pochmurno
2025-01-30;Poznań;-8.9;-6.3;-2.7;1.2;3.9;1.2;Śnieg
2025-01-31;Poznań;-5.3;-2.8;0.0;0.0;0.5;12.6;Śnieg
2025-02-01;Poznań;-3.7;-2.3;0.6;0.0;0.0;6.5;Pochmurno
2025-02-02;Poznań;-2.5;0.0;7.0;0.0;0.0;7.9;Słonecznie
2025-02-03;Poznań;-17.0;-8.8;-3.5;0.0;0.0;8.9;Słonecznie
2025-02-04;Poznań;-8.7;-4.1;4.8;0.0;0.0;12.3;Słonecznie
2025-02-05;Poznań;-15.1;-8.1;-4.4;0.0;5.9;8.8;Śnieg
2025-02-06;Poznań;-9.5;-3.4;-0.1;1.8;2.0;0.8;Śnieg
2025-02-07;Poznań;-15.4;-9.1;-1.9;0.0;0.0;9.0;Słonecznie
2025-02-08;Poznań;-8.7;-5.4;0.1;0.0;0.0;11.8;Słonecznie
2025-02-09;Poznań;-11.8;-4.5;-1.1;0.0;0.0;8.0;Słonecznie
2025-02-10;Poznań;-8.5;-6.1;-1.4;0.0;1.8;9.0;Śnieg
2025-02-11;Poznań;-5.5;-1.2;5.2;0.0;0.0;10.0;Słonecznie
2025-02-12;Poznań;-6.3;-2.3;2.8;0.0;0.0;10.1;Słonecznie
2025-02-13;Poznań;-9.9;-7.7;-3.6;0.0;0.0;8.7;Słonecznie
2025-02-14;Poznań;-3.4;0.7;9.3;0.0;0.0;9.2;Słonecznie
2025-02-15;Poznań;-11.6;-5.9;-1.3;0.0;0.6;8.6;Śnieg
2025-02-16;Poznań;-8.2;-4.8;2.3;0.0;1.9;6.9;Śnieg
2025-02-17;Poznań;-1.7;1.1;8.7;0.0;0.0;11.2;Słonecznie
2025-02-18;Poznań;-11.7;-5.6;1.1;11.6;0.4;4.7;Deszcz
2025-02-19;Poznań;-3.7;1.9;3.1;0.0;0.0;8.8;Słonecznie
2025-02-20;Poznań;-12.6;-8.4;-3.2;0.0;0.7;6.6;Śnieg
2025-02-21;Poznań;-7.9;-5.4;1.9;0.0;0.0;8.8;Słonecznie
2025-02-22;Poznań;-5.0;-1.3;8.5;0.0;1.2;6.5;Śnieg
2025-02-23;Poznań;-8.7;-2.3;1.5;0.0;1.7;6.9;Śnieg
2025-02-24;Poznań;-10.0;-6.0;-0.4;0.0;0.0;2.1;Pochmurno
2025-02-25;Poznań;-3.6;-0.4;2.2;0.0;3.4;10.3;Śnieg
2025-02-26;Poznań;-8.0;-5.9;-2.6;0.0;0.7;7.1;Śnieg
2025-02-27;Poznań;-5.1;-1.3;3.7;0.0;0.0;10.6;Słonecznie
2025-02-28;Poznań;-7.2;-3.2;0.7;0.0;0.0;9.0;Słonecznie
2025-03-01;Poznań;-7.1;-1.7;2.2;3.5;0.0;0.9;Pochmurno z opadami
2025-03-02;Poznań;-6.5;-1.7;5.1;0.0;0.0;3.7;Pochmurno
2025-03-03;Poznań;-6.7;-0.6;7.8;0.0;0.0;5.1;Pochmurno
2025-03-04;Poznań;-6.6;-2.6;3.6;3.4;0.0;1.6;Pochmurno z opadami
2025-03-05;Poznań;-7.4;-4.6;1.6;0.0;0.0;3.9;Pochmurno
2025-03-06;Poznań;-12.1;-3.5;-0.3;0.0;0.0;10.8;Słonecznie
2025-03-07;Poznań;-8.1;-3.4;2.8;0.0;0.0;10.7;Słonecznie
2025-03-08;Poznań;-9.1;-2.1;1.8;0.0;0.0;8.6;Słonecznie
2025-03-09;Poznań;-3.0;-0.7;3.8;0.0;0.0;8.4;Słonecznie
2025-03-10;Poznań;-10.1;-2.4;1.1;2.4;0.0;4.8;Pochmurno z opadami
2025-03-11;Poznań;-5.8;-1.4;2.2;0.0;0.0;5.6;Pochmurno
2025-03-12;Poznań;-9.1;-6.0;1.6;0.0;0.0;4.4;Pochmurno
2025-03-13;Poznań;-3.7;1.6;11.0;0.0;0.0;10.5;Słonecznie
2025-03-14;Poznań;-2.3;2.2;7.2;0.0;0.0;10.0;Słonecznie
2025-03-15;Poznań;-1.0;3.3;10.6;0.0;0.0;14.0;Słonecznie
2025-03-16;Poznań;-4.0;0.2;5.0;0.0;0.0;8.3;Słonecznie
2025-03-17;Poznań;-0.5;3.6;8.9;0.0;0.0;7.4;Słonecznie
2025-03-18;Poznań;-1.5;1.7;4.5;0.0;0.0;9.1;Słonecznie
2025-03-19;Poznań;2.5;6.1;9.2;0.0;0.0;12.6;Słonecznie
2025-03-20;Poznań;-4.5;0.9;4.6;0.0;0.0;8.0;Słonecznie
2025-03-21;Poznań;0.7;4.9;10.2;0.0;0.0;4.4;Pochmurno
2025-03-22;Poznań;0.6;3.4;10.4;7.9;0.0;2.5;Pochmurno z opadami
2025-03-23;Poznań;-0.2;5.1;6.2;0.0;0.0;10.2;Słonecznie
2025-03-24;Poznań;-0.8;3.6;5.5;0.0;0.0;6.1;Pochmurno
2025-03-25;Poznań;-2.4;-1.4;3.6;0.0;0.0;6.1;Pochmurno
2025-03-26;Poznań;5.7;9.4;16.7;7.4;0.0;0.0;Pochmurno z opadami
2025-03-27;Poznań;-2.3;2.6;5.8;0.0;0.0;11.0;Słonecznie
2025-03-28;Poznań;-2.6;2.8;9.3;0.0;0.0;9.3;Słonecznie
2025-03-29;Poznań;-0.8;3.6;8.5;0.0;0.0;9.2;Słonecznie
2025-03-30;Poznań;0.3;3.5;9.6;1.6;0.0;2.7;Pochmurno z opadami
2025-03-31;Poznań;-1.4;2.6;6.8;0.0;0.0;7.6;Słonecznie
2025-04-01;Poznań;3.0;7.2;12.4;0.0;0.0;4.5;Pochmurno
2025-04-02;Poznań;-0.9;2.8;6.3;0.0;0.0;8.1;Słonecznie
2025-04-03;Poznań;-1.5;2.7;7.9;0.0;0.0;5.7;Pochmurno
2025-04-04;Poznań;-1.1;3.0;10.1;0.0;0.0;8.6;Słonecznie
2025-04-05;Poznań;-2.1;2.5;10.5;0.0;0.0;10.2;Słonecznie
2025-04-06;Poznań;1.0;6.1;13.7;5.7;0.0;4.6;Pochmurno z opadami
2025-04-07;Poznań;-4.5;1.3;7.7;0.0;0.0;7.4;Słonecznie
2025-04-08;Poznań;1.0;5.1;9.3;0.0;0.0;3.8;Pochmurno
2025-04-09;Poznań;-0.5;2.1;3.6;0.0;0.0;5.3;Pochmurno
2025-04-10;Poznań;4.0;8.7;11.9;0.0;0.0;6.3;Pochmurno
2025-04-11;Poznań;3.4;9.2;14.3;0.0;0.0;10.8;Słonecznie
2025-04-12;Poznań;-0.5;3.8;6.2;0.0;0.0;7.1;Słonecznie
2025-04-13;Poznań;4.8;6.3;12.4;0.0;0.0;9.8;Słonecznie
2025-04-14;Poznań;1.8;9.3;15.0;0.0;0.0;7.8;Słonecznie
2025-04-15;Poznań;-2.4;2.2;8.2;0.0;0.0;4.7;Pochmurno
2025-04-16;Poznań;2.2;6.3;12.2;0.0;0.0;10.1;Słonecznie
2025-04-17;Poznań;1.4;5.7;11.7;0.0;0.0;7.6;Słonecznie
2025-04-18;Poznań;1.2;6.2;10.9;0.0;0.0;5.1;Pochmurno
2025-04-19;Poznań;9.1;11.5;16.3;0.0;0.0;8.8;Słonecznie
2025-04-20;Poznań;4.9;9.2;9.5;1.4;0.0;0.3;Pochmurno z opadami
2025-04-21;Poznań;0.7;5.4;12.1;0.0;0.0;10.3;Słonecznie
2025-04-22;Poznań;6.7;10.5;14.6;0.0;0.0;6.2;Pochmurno
2025-04-23;Poznań;-1.1;4.4;9.1;0.0;0.0;5.0;Pochmurno
2025-04-24;Poznań;3.8;6.5;11.6;0.0;0.0;10.6;Słonecznie
2025-04-25;Poznań;7.5;8.1;12.8;7.1;0.0;1.6;Pochmurno z opadami
2025-04-26;Poznań;6.5;10.3;15.8;0.0;0.0;6.4;Pochmurno
2025-04-27;Poznań;2.3;6.1;11.5;0.0;0.0;7.6;Słonecznie
2025-04-28;Poznań;5.2;10.4;16.8;0.0;0.0;10.1;Słonecznie
2025-04-29;Poznań;8.1;12.9;18.5;0.9;0.0;6.7;Pochmurno z opadami
2025-04-30;Poznań;3.3;9.8;16.5;4.2;0.0;0.5;Pochmurno z opadami
2025-05-01;Poznań;1.9;7.0;14.1;0.0;0.0;9.5;Słonecznie
2025-05-02;Poznań;8.1;11.9;16.1;0.0;0.0;9.9;Słonecznie
2025-05-03;Poznań;5.5;8.1;13.0;0.0;0.0;6.1;Pochmurno
2025-05-04;Poznań;4.6;8.8;11.1;0.0;0.0;5.6;Pochmurno
2025-05-05;Poznań;12.5;17.2;20.9;0.0;0.0;9.0;Słonecznie
2025-05-06;Poznań;7.8;13.3;18.1;0.0;0.0;10.3;Słonecznie
2025-05-07;Poznań;3.8;6.2;11.5;0.0;0.0;8.8;Słonecznie
2025-05-08;Poznań;5.2;9.6;13.5;0.0;0.0;7.3;Słonecznie
2025-05-09;Poznań;9.9;15.3;18.5;0.0;0.0;5.5;Pochmurno
2025-05-10;Poznań;7.5;11.5;15.3;6.7;0.0;4.5;Pochmurno z opadami
2025-05-11;Poznań;8.8;14.5;19.8;2.1;0.0;0.0;Pochmurno z opadami
2025-05-12;Poznań;12.3;15.7;23.0;0.0;0.0;7.8;Słonecznie
2025-05-13;Poznań;9.0;13.5;24.2;0.0;0.0;11.2;Słonecznie
2025-05-14;Poznań;12.9;15.5;20.7;0.0;0.0;6.0;Pochmurno
2025-05-15;Poznań;11.8;16.0;19.0;0.0;0.0;8.2;Słonecznie
2025-05-16;Poznań;7.4;11.6;15.0;0.0;0.0;8.1;Słonecznie
2025-05-17;Poznań;12.4;16.3;20.6;0.9;0.0;2.5;Pochmurno z opadami
2025-05-18;Poznań;11.9;16.4;24.3;0.0;0.0;13.3;Słonecznie
2025-05-19;Poznań;8.0;13.5;22.3;0.0;0.0;10.4;Słonecznie
2025-05-20;Poznań;15.6;16.8;20.8;0.0;0.0;7.0;Pochmurno
2025-05-21;Poznań;16.0;18.9;23.8;0.0;0.0;10.0;Słonecznie
2025-05-22;Poznań;8.6;13.1;18.3;5.3;0.0;4.1;Pochmurno z opadami
2025-05-23;Poznań;8.4;13.6;19.6;0.3;0.0;2.1;Pochmurno z opadami
2025-05-24;Poznań;11.9;16.0;22.4;0.0;0.0;7.0;Pochmurno
2025-05-25;Poznań;11.8;16.0;19.7;0.0;0.0;5.2;Pochmurno
2025-05-26;Poznań;11.6;17.1;21.0;0.0;0.0;7.5;Słonecznie
2025-05-27;Poznań;13.2;18.5;24.0;0.0;0.0;9.0;Słonecznie
2025-05-28;Poznań;12.8;17.9;21.0;0.0;0.0;12.6;Słonecznie
2025-05-29;Poznań;12.3;17.4;21.0;0.0;0.0;7.6;Słonecznie
2025-05-30;Poznań;16.6;17.9;21.2;0.0;0.0;6.3;Pochmurno
2025-05-31;Poznań;9.2;13.4;18.3;0.0;0.0;11.4;Słonecznie
2025-06-01;Poznań;9.7;14.0;17.4;0.0;0.0;3.9;Pochmurno
2025-06-02;Poznań;14.0;19.0;25.0;0.0;0.0;4.8;Pochmurno
2025-06-03;Poznań;12.9;17.8;24.5;0.0;0.0;9.5;Słonecznie
2025-06-04;Poznań;14.8;20.4;25.6;0.0;0.0;9.2;Słonecznie
2025-06-05;Poznań;16.1;20.7;27.8;0.0;0.0;10.1;Słonecznie
2025-06-06;Poznań;14.2;16.3;21.3;0.0;0.0;5.2;Pochmurno
